4186	汐	xi1		Ebbe	汐:汐:⿰氵夕 shui xī							
4277	烯	xi1		alkene	xī:烯:⿰火希 huǒ xī							
4307	蜥	xi1	ximeleon	chameleon/Eumeces latiscutatus	xī:蜥:⿰虫析 chóng xī							
4315	皙	xi1		white	xī:皙:⿱析白 xī baí							
3935	蹊	xi1/qi1	zieh	footpath	xī:蹊:⿰足奚 zú xī							
2003	夕	xi1/xi4	夕	evening/dusk	xī:夕:⿴𠂊丶 ? diàn zhǔ 							
676	习	xi2	XUE: SCHOOL	to practice/to study/habit	xí:习:⿹𠃌冫 jué bīng							
894	席	xi2	SIT	banquet/woven mat/seat/place/woven mat	xí:席:⿸广⿱廿巾 guǎng niàn jīn							
1213	袭	xi2		inherit/raid/suit of clothes	xí:袭:⿱龙衣 lóng yī							
2393	媳	xi2		daughter in law	xí:媳:⿰女息 nu:3 xī							
2058	锡	xi2/xi1	xin zinn tin !!!	tin	xí:锡:⿰钅易 jīn yì							
3769	褶	xi2/zhe3	xi® zhe®	(arch.) court dress/pleat/crease	zhě:褶:⿰衤習 yī xiyǔ							
668	喜	xi3	XIN 心 KIN ♡ 	to be fond of/to like/to enjoy/to be happy/to feel pleased/happiness/delight/glad	xǐ:喜:⿱壴口 ? koǔ							
1247	洗	xi3	< shui 沐洗 mùxǐ mwashi	to wash/to bathe	xǐ:洗:⿰氵先 shui xiān							
2085	禧	xi3	joy	joy	xǐ:禧:⿰礻喜 shì xǐ							
3411	徙	xi3	Um-xiehen	'change one''s residence'	xǐ:徙:⿰彳⿱止龰 chì zhǐ zhǐ							
3758	玺	xi3	xil	'ruler''s seal'	xǐ:玺:⿱尔玉 ěr yù							
216	系	xi4	tie?	be/connection/relation/tie up/bind/be/system/to tie/department/faculty/connect/to tie	xì:系:⿱丿糸 piě mì							
597	细	xi4	thin	thin/slender/fine/minutely/	xì:细:⿰纟田 mì tián							
1033	戏	xi4	show jue	trick/drama/play/show	xì:戏:⿰又戈 yoù gē		<>习 xi					
2419	隙	xi4		crack/occasion for dislike	xì:隙:⿰阝⿳小日小 fù xiaǒ rì xiaǒ							
2395	瞎	xia1	see¬a	blind	xiā:瞎:⿰目害 mù haì							
2847	虾	xia1	small	shrimp/prawn	xiā:虾:⿰虫下 chóng xià							
4071	呷	xia1/ga1		suck/swallow/drink	xiā:呷:⿰口甲 koǔ jiǎ							
1216	侠	xia2		heroic	xiá:侠:⿰亻夹 rén jiā							
1643	辖	xia2	SEE	have jurisdiction over	xiá:辖:⿰车害 chē haì							
1727	峡	xia2	~	gorge	xiá:峡:⿰山夹 shān jiā							
2018	狭	xia2	small--	narrow/narrow-minded	xiá:狭:⿰犭夹 zhì jiā							
2021	霞	xia2	xiar:RED	red clouds	xiá:霞:⿱⻗叚 yǔ ?							
2761	暇	xia2	≠schlaf	leisure	xiá:暇:⿰日叚 rì ?							
3061	匣	xia2	boxia	box	xiá:匣:⿷匚甲 fāng jiǎ							
3842	瑕	xia2		blemish/flaw in jade	xiá:瑕:⿰王叚 wáng ?							
3852	遐	xia2		abandon/distant	xiá:遐:⿺辶叚 chuò ?							
4160	黠	xia2		(phonetic)/crafty	xiá:黠:⿰黑吉 heī jí							
42	下	xia4	XUR 𓌨	XUR/under/second (of two parts)/next (week/etc.)/lower/below/underneath/down(wards)/to decline/to go down/latter	xià:下:⿱一卜 yī bo	下kuda±ground						
1126	夏	xia4	夏 xiammer	summer/Xia (proper name)	xià:夏:⿱𦣻夂 ? zhǐ							
1466	吓	xia4	~scare	to frighten/to scare/to intimidate/to threaten	xià:吓:⿰口下 koǔ xià							
188	先	xian1	X1 xian	early/prior/former/in advance/first	xiān:先:⿱⺧儿 niú ér							
1255	仙	xian1	!	immortal	xiān:仙:⿰亻山 rén shān							
2468	掀	xian1	ziehen	lift (cover)	xiān:掀:⿰扌欣 shǒu xīn							
4022	酰	xian1		(chem.) -acyl/acid radical	xiān:酰:⿰酉先 yoǔ xiān							
958	鲜	xian1/xian3	JIN 今 XIN 新 SHINE	fresh/few/rare	xiān:鲜:⿰鱼羊 yú yáng							
1529	闲	xian2	√Schön stayn	to stay idle/to be unoccupied/not busy/leisure/enclosure	xián:闲:⿵门木 mén mù							
1826	嫌	xian2	恨/狠 hen! < 嫌xían <chien 犬	to dislike/to suspect	xián:嫌:⿰女兼 nu:3 jiān							
1943	贤	xian2	X1	worthy (person)	xián:贤:⿱⿲丨丨又贝  shù gǔn shù gǔn yoù beì BEÌ							
2258	弦	xian2	xian~qin~string < ziehn	bow string/string of mus. instr./string of mus. instr.	xián:弦:⿰弓玄 gōng xuán							
2328	衔	xian2	@zähn/zinken	hold in mouth/hold in mouth/nominal office	xián:衔:⿲彳钅亍 chì jīn háng							
2525	咸	xian2	X1 ∑	all/in all cases/salty/salty	xián:咸:⿴戌口 xū koǔ							
3109	舷	xian2	Siden –	sides of boat	xián:舷:⿰舟玄 zhoū xuán							
3209	娴	xian2	schön	elegant/refined	xián:娴:⿰女闲 nu:3 xián							
3771	涎	xian2	¬shame	saliva/shamelessly	xián:涎:⿰氵延 shui yán							
4019	痫	xian2	xin	epilepsy/insanity	xián:痫:⿸疒闲 nè xián							
469	显	xian3	X1 xian	prominent/conspicuous	xiǎn:显:⿱日业 rì yè							
672	险	xian3	ri.xian riskant	danger (ous)/rugged	xiǎn:险:⿰阝佥 fù qiān							
4187	藓	xian3		mosses on damp walls	xiǎn:藓:⿱艹鲜 cǎo xiān							
70	现	xian4	SEEN 见 schein 似像	erSCHEIN/appear/present/now/existing/current	xiàn:现:⿰王见 wáng jiàn							
430	线	xian4	tie 系 xi ziehn 丝 sī ≠ 糸糹mi  	(thin)thread/string/wire/line  <> similar coin/zinn! 钱锌金	xiàn:线:⿰纟戋 mì jiān	糸 (糹纟⺯⺰) mi mwire mwool	“mi garn xi” mei guanxi 关光 					
613	限	xian4	X-ing crossing?	limit/bound	xiàn:限:⿰阝艮 fù gēn							
877	县	xian4	shan	a district/county	xiàn:县:⿱且厶 qiě sī							
1192	献	xian4		to offer	xiàn:献:⿰南犬 nán quǎn							
1262	陷	xian4	~ jìn 进 井	to fall/trap	xiàn:陷:⿰阝臽 fù ?							
1484	宪	xian4		statute/constitution	xiàn:宪:⿱宀先 mián xiān	genealogy						
2257	腺	xian4		gland	xiàn:腺:⿰⺼泉 ròu quán							
2732	羡	xian4	< xihuan XIN	to envy	xiàn:羡:⿱⺶羊次 yáng cì							
3765	馅	xian4	cian@canteen	stuffing/forcemeat	xiàn:馅:⿰饣臽 shí ?							
776	香	xiang1	(in)cense/sense	fragrant/incense/(of food) savory/appetizing/sweet/scented/popular	xiāng:香:⿱禾日 hé rì							
922	乡	xiang1	TOWN	country/village								
1453	箱	xiang1	xiang schrank: : ch(est)+trunk	box/trunk/chest	xiāng:箱:⿱竹|⺮相 zhú zhú xiāng							
2245	湘	xiang1		name of a river	Xiāng:湘:⿰氵相 shui xiāng							
2467	厢	xiang1		box (in theater)/side room	xiāng:厢:⿸厂相 chǎng xiāng							
2974	镶	xiang1	gang	to inlay/to embed/ridge/border	xiāng:镶:⿰钅襄 jīn xiāng							
2980	襄	xiang1		assist	xiāng:襄:⿳亠⿱吅𠀎𧘇 tóu ? ? yī							
152	相	xiang1/xiang4	X-change, Schein(ung)	each other/one another/mutually/appearance/portrait/picture	xiāng:相:⿰木目 mù mù							
1439	详	xiang2	Schön ∑	detailed/comprehensive	xiáng:详:⿰讠羊 yán yáng							
1674	祥	xiang2	X1 joying coin	auspicious/propitious	xiáng:祥:⿰礻羊 shì yáng							
2184	翔	xiang2		soar	xiáng:翔:⿰羊羽 yáng yǔ							
99	想	xiang3	THINK 心 < SEEN 相 SCHEIN	THINK/to believe/to suppose/to wish/to want/to miss	xiǎng:想:⿱相心 xiāng xīn							
503	响	xiang3	JINGLE 𝅘𝅥𝆈  sound	to make a sound/to sound/to ring/(a measure word for sound)/loud	xiǎng:响:⿰口向 koǔ xiàng							
1227	享	xiang3	XIN <3  Joyin’	enjoy	xiǎng:享:⿳亠口子 tóu koǔ zǐ							
3103	饷	xiang3	COIN 	'soldier''s pay'	xiǎng:饷:⿰饣向 shí xiàng							
146	向	xiang4	conmen->冋 	direction/part/side/towards/to/guide/opposite to/guide/opposite to	xiàng:向:⿱丿冋 piě jiōng	 间 jiān 冋 jiōng 						
294	像	xiang4	shine simil	(look) like/similar (to)/appearance/to appear/to seem/image/portrait/resemble/seem	xiàng:像:⿰亻象 rén xiàng							
300	象	xiang4	SHINE	shape/form/appearance/elephant/image under a map (math.)	xiàng:象:⿱⺈⿻口𧰨 dāo koǔ ?							
571	项	xiang4	THING	(surname)/back of neck/item/thing	xiàng:项:⿰工页 gōng yè							
2399	巷	xiang4	Gang x-ing	lane/alley	xiàng:巷:⿱共巳 gòng sì							
2871	橡	xiang4		oak/Quercus serrata	xiàng:橡:⿰木象 mù xiàng							
439	消	xiao1	XINews 新 JIN 今   E:SEN	news/consume/subside/to disappear/to vanish	xiāo:消:⿰氵肖 shui xiaò							
904	销	xiao1	xiao~sell/smelt – 	to melt/to do away with/to sell	xiaō:销:⿰钅肖 jīn xiaò							
1898	萧	xiao1		mournful	xiaō:萧:⿱艹肃 cǎo sù	Ciao :) :(						
2908	哮	xiao1	schrei	pant/roar/bark (of animals)	哮:哮:⿰口孝 koǔ xiaò							
2982	嚣	xiao1	~	clamor	xiaō:嚣:⿳吅页吅 ? yè ?							
3085	硝	xiao1	xiaor	saltpeter/to tan (leather)	xiāo:硝:⿰石肖 Shí xiaò							
3129	霄	xiao1	<<	firmament/heaven	xiāo:霄:⿱雨肖 yǔ xiaò							
3131	宵	xiao1	宵 <<<	night	xiāo:宵:⿱宀肖 mián xiaò							
3216	潇	xiao1	rausch	river name/sound of rain and wind	xiaō:潇:⿰氵萧 shui xiaō							
3556	逍	xiao1	Ciao :)  笑 xiào	leisurely/easy-going	xiāo:逍:⿺辶肖 chuò xiaò							
3634	箫	xiao1		(flute)/pan pipes/xiao - a vertical bamboo flute	xiaō:箫:⿱⺮肃 zhú sù							
3885	枭	xiao1	xiaowl	owl/brave/strix uralensis	xiaō:枭:⿹鸟木 niaǒ mù							
1794	削	xiao1/xue1	cut-	to scrape/to reduce/to pare (away)/to cut (down)	xiāo:削:⿰肖刂 xiaò dāo							
3263	淆	xiao2	mi.xiao ≠ schlau	confused; in disarray; mixed up	淆:淆:⿰氵肴 shui yaó							
83	小	xiao3	SHAOrt Ciut CUTe CUL	small/tiny/few/young	xiǎo:小:⿻亅八 jué bā							
1357	晓	xiao3	SHIR <<	dawn/to know/to tell (sb sth)/dawn	xiaǒ:晓:⿰日尧 rì yaó							
4026	筱	xiao3	xiao	dwarf bamboo/thin bamboo	xiǎo:筱:⿱𥫗攸 zhú yoū							
346	笑	xiao4	Ciao ;) 笑	laugh/smile	xiào:笑:⿱⺮夭 zhú yaō							
551	效	xiao4	SHINE? Show schein	imitate/effect/efficacy/imitate	xiào:效:⿰交攵 jiaō pū							
2116	孝	xiao4	Shop <> jiao	filial	xiào:孝:⿱耂子 lǎo zǐ							
2301	啸	xiao4	ciao bella ;)	to hiss/to whistle	xiaò:啸:⿰口肃 koǔ sù							
2019	肖	xiao4/xiao1	so similar像 	similar/resembling/to resemble/to be like	xiào:肖:⿱⺌月 xiǎo yuè							
86	些	xie1	SOME	SOME/few/several/(a measure word)	xiē:些:⿱此二 cǐ èr							
1828	歇	xie1	~…	to rest	xiē:歇:⿰曷欠 hé qiàn							
3846	楔	xie1		to wedge/wedge	xiē:楔:⿰木契 mù qì							
3929	蝎	xie1	xiepion	scorpion	hé:蝎:⿰虫曷 chóng hé							
735	协	xie2	X∑	cooperate/harmonize/to help/to assist/to join	xié:协:⿰十办 shí bàn							
1494	胁	xie2	side	side of body/threaten	xié:胁:⿰月办 yuè bàn							
1539	邪	xie2		demonical/iniquitous/nefarious	xié:邪:⿰牙邑|⻏ yá yì yì							
1638	鞋	xie2	Xié ~ ski 靴 xue shoé !  (双 shuang:pair) 	shoe 	xié:鞋:⿰革圭 gé guī							
1786	斜	xie2	schief+	slanting	xié:斜:⿰余斗 yú doǔ							
1964	携	xie2	zieh	to carry/to take along/to bring along/to hold (hands)	xié:携:⿰扌隽 shǒu jùn							
2416	谐	xie2	Xien ∑	harmonious	xié:谐:⿰讠皆 yán jiē							
3544	颉	xie2/jie2		(surname)/fly upwards/neck	xié:颉:⿰吉页 jí yè							
448	写	xie3	写 xie ~ schrieb	to write	xiě:写:⿱冖与 mì yú							
658	血	xie3/xue4	XIN 心 KIN ♡  	blood/blood	xiě:血:⿱丿皿 piě mǐn	commune 血民/氏皿   xuemin/shímin 𓏠						
897	谢	xie4	thank!	(surname)/to thank	xiè:谢:⿰讠射 yán shè							
1657	械	xie4	Things? <	tools	xiè:械:⿰木戒 mù jiè							
2010	泄	xie4		divulge/leak out	xiè:泄:⿰氵世 shui shì							
2479	卸	xie4		unload/take off	xiè:卸:⿰𦈢卩 ? jié							
2516	屑	xie4		crumbs/filings/worth while	xiè:屑:⿸尸肖 shī xiaò							
2689	懈	xie4		lax/negligent	xiè:懈:⿰忄解 xīn jiě							
2715	泻	xie4	schuett	to flow (out) swiftly/diarrhea	xiè:泻:⿰氵写 shui xiě							
3049	蟹	xie4	xieb	crab	xiè:蟹:⿱解虫 jiě chóng							
3495	亵	xie4	¬tie	licentious (lys:zügellos)	xiè:亵:⿻衣执 yī zhí							
4333	榭	xie4		pavilion	xiè:榭:⿰木射 mù shè							
90	心	xin1	心 > THINK, SENSEn	®/heart/mind/mens	😻 Minkat ♡♥ mencheart							
161	新	xin1	XIN 新 亲斤 qīn jīn SHINE 	meso- (chem.)/new/newly	xīn:新:⿰亲斤 qīn jīn	≈辛 xīn! 親 ~ 心  今?						
1463	辛	xin1	辛 <> shui(p)	8th heavenly stem/tired	xīn:辛:⿱立十 lì shí	新xīn≈辛xīn≈亲qin						
1523	欣	xin1	XIN <3  Joyin’	happy	xīn:欣:⿰斤欠 jīn qiàn							
2167	薪	xin1	coin	fuel/salary	xīn:薪:⿱艹新 cǎo xīn							
2539	芯	xin1	herxin	lamp pith/core	xīn:芯:⿱艹心 cǎo xīn							
2586	馨	xin1		fragrant	xīn:馨:⿱殸香 ? xiāng							
3533	锌	xin1	ZINN	zinc	xīn:锌:⿰钅辛 jīn xīn							
3843	鑫	xin1		(used in names)	xīn:鑫:⿱金鍂 jīn ?							
176	信	xin4	SIGN	letter/true/to believe/sign/evidence	xìn:信:⿰亻言 rén yán							
3146	衅	xin4	xin1 心 血 xie3/xue4	offer blood in sacrifice	xìn:衅:⿰血半 xiě bàn							
537	星	xing1	星 some-thing	star/satellite/small amount	xīng:星:⿱日生 rì shēng							
2016	猩	xing1		ape	xīng:猩:⿰犭星 zhì xīng							
2747	腥	xing1	stink! Stern	fishy (smell)	xīng:腥:⿰月星 yuè xīng							
3357	惺	xing1	惺	tranquil/understand	xīng:惺:⿰忄星 xīn xīng							
531	兴	xing1/xing4	SHINE 兴	flourish/it is the fashion to/to become popular/interest	xīng:兴:⿳⺍一八 xiǎo yī bā							
269	形	xing2	®SHINE	to appear/to look/form/shape	xíng:形:⿰开彡 kaī shān							
556	型	xing2	SHINE XIANG:simil	model	xíng:型:⿱刑土 xíng tǔ							
1087	刑	xing2	X-ing	punishment	xíng:刑:⿰开刂 kaī dāo							
3382	邢	xing2		(surname)/State of Xíng -221 BCE	Xíng:邢:⿰开阝 kaī fù							
1075	醒	xing3	RayXing	to wake up/to be awake	xǐng:醒:⿰酉星 yoǔ xīng							
122	性	xing4	-THING -ING -UNG sheng 生	sex/nature/surname/suffix corresponding to -ness or -ity	xìng:性:⿰忄生 xīn shēng							
902	幸	xing4	幸	lucky/fortunate/lucky	xìng:幸:⿱土𢆉 tǔ ?							
1149	姓	xing4	xin kin sheng	surname/family name/name	xìng:姓:⿰女生 nu:3 shēng							
2790	杏	xing4		apricot	xìng:杏:⿱木口 mù koǔ							
3677	悻	xing4	xin	angry	xìng:悻:⿰忄幸 xīn xìng							
1089	兄	xiong1	X1 兄  	elder brother	xiōng:兄:⿱口儿 koǔ ér							
1356	胸	xiong1	xin!	chest/bosom/heart/mind/thorax	xiōng:胸:⿰月匈 yuè xiōng							
1378	凶	xiong1	凶 xiong strong	fierce/fierce/terrible/ominous	xiōng:凶:⿶凵㐅 qū ?							
2503	匈	xiong1	???	Hungary/thorax/chest	xiōng:匈:⿹勹凶 bāo xiōng							
2746	汹	xiong1	< xin	scared/nervous/torrential rush/tumultuous	xiōng:汹:⿰氵凶 shui xiōng							
1054	雄	xiong2	SHINE 英 YING	heroic/male	xióng:雄:⿰厷隹 ? zhuī							
1741	熊	xiong2	™	bear/to scold/to rebuke	xióng:熊:⿱能灬 néng huǒ							
740	修	xiu1	schön	to decorate/to embellish/to repair/to build/to study/to write/to cultivate	xiū:修:⿰⿰亻丨⿱夂彡  rén shù gǔn  zhǐ shān							
1082	休	xiu1	SHUI	to rest	xiū:休:⿰亻木 rén mù							
2048	羞	xiu1	shy	shy/ashamed/shame/bashful	xiū:羞:⿸羊|⺶丑 yáng yáng choǔ							
4223	馐	xiu1		delicacies	xiū:馐:⿰饣羞 shí xiū							
2544	朽	xiu3		rotten	xiǔ:朽:⿰木丂 mù ?							
1136	秀	xiu4	schön	handsome/elegant	xiù:秀:⿱禾乃 hé naǐ							
1686	袖	xiu4	~	sleeve	xiù:袖:⿰衤由 yī yoú							
2434	绣	xiu4		to embroider (sticken|schmücken)	xiù:绣:⿰纟秀 mì xiù							
2703	嗅	xiu4	~-	sense of smell	xiù:嗅:⿰口臭 koǔ choù							
3366	锈	xiu4		rust	xiù:锈:⿰钅秀 jīn xiù							
4151	蓿	xu			xu:蓿:⿱艹宿 cǎo sù							
408	需	xu1	XIN 心 KIN ♡ 	to require/to need/to want/necessity/need	xū:需:⿱⻗而 yǔ ér							
444	须	xu1		beard/necessary/must/beard/mustache	xū:须:⿰彡页 shān yè							
1071	虚	xu1	SHUN	devoid of content/void/false/empty/vain	xū:虚:⿸虍业 hū yè							
2958	墟	xu1		old burial grounds	xū:墟:⿰土虚 tǔ xū							
2973	嘘	xu1	X-hale	exhale/hiss	xū:嘘:⿰口虚 koǔ xū							
3611	胥	xu1	xull 𓎟 	all/assist/to store	xū:胥:⿱疋月 pǐ yuè							
3921	戌	xu1	戌	11th earthly branch/7-9 p.m.	xū:戌:⿵戊一 wù yī							
2138	吁	xu1/yu4	Shu: : hush	sh/hush/implore	xū:吁:⿰口于 koǔ yú							
1313	徐	xu2	~slow	slow/gentle/Xu (a surname)	xú:徐:⿰彳余 chì yú							
263	许	xu3	jubel?	to allow/to permit/to praise/(surname)	xǔ:许:⿰讠午 yán wǔ							
3743	栩	xu3	™	Quercus serrata	xǔ:栩:⿰木羽 mù yǔ							
3861	诩	xu3		brag/harmony/make known	xǔ:诩:⿰讠羽 yán yǔ							
552	续	xu4	<> hui re…	continue/replenish	xù:续:⿰纟卖 mì maì							
836	序	xu4	序 xù sequence	order/sequence/preface	xù:序:⿸广予 guǎng yú							
1413	绪	xu4	X1	beginnings/clues/mental state/thread	xù:绪:⿰纟者 mì zhě							
1607	叙	xu4	XU xuria  say syria 	narrate/abbreviation for Syria	xù:叙:⿰余又 yú yoù							
1985	蓄	xu4		to store	xù:蓄:⿱艹畜 cǎo chù							
2846	旭	xu4	xuin shine	dawn/rising sun	xù:旭:⿺九日 jiǔ rì							
3115	婿	xu4	son	son-in-law	xù:婿:⿰女胥 nu:3 xū							
3125	絮	xu4		line with cotton wadding	xù:絮:⿱如糸 rú mì							
3214	恤	xu4	xue/xin	give relief/sympathy	xù:恤:⿰忄血 xīn xiě							
4124	煦	xu4			煦:煦:⿱昫灬 ? huǒ							
4193	酗	xu4	X-out ;) 酗	drunk	xù:酗:⿰酉凶 yoǔ xiōng							
3579	顼	xu4/xu1		grieved/anxious	xù:顼:⿰𤣩页 yù yè							
770	宣	xuan1	SAYN	to declare (publicly)/to announce	xuān:宣:⿱宀亘 mián gèn							
2389	轩	xuan1	≠ cage	covered carriage/pavilion	xuān:轩:⿰车干 chē gān							
2778	喧	xuan1	sound	clamor/noise/clamor/noise/deceitful	xuān:喧:⿰口宣 koǔ xuān							
3886	暄	xuan1	GENi 亘	genial and warm	xuān:暄:⿰日宣 rì xuān							
4185	煊	xuan1			xuān:煊:⿰火宣 huǒ xuān							
4243	萱	xuan1		Hemerocallis flava	xuān:萱:⿱艹宣 cǎo xuān							
1717	玄	xuan2	玄 << schwa…	black/mysterious	xuán:玄:⿱亠幺 tóu yāo							
1879	悬	xuan2	xhuang	hang/suspend	xuán:悬:⿳且厶心 qiě sī xīn							
2065	璇	xuan2	schoen	(jade)	xuán:璇:⿰𤣩旋 yù xuán							
3706	漩	xuan2	strom schnelle @ channel	eddy	xuán:漩:⿰氵旋 shui xuán							
1383	旋	xuan2/xuan4		revolve/lathe/specially for an occasion	xuán:旋:⿸⿰方𠂉疋  fāng rén pǐ							
499	选	xuan3	X1 xian	to choose/to pick/to select/to elect	xuǎn:选:⿺辶先 chuò xiān							
4067	癣	xuan3		ringworm	xuǎn:癣:⿸疒鲜 nè xiān							
2909	眩	xuan4	shined	dizzy/dazzled	xuàn:眩:⿰目玄 mù xuán							
3292	炫	xuan4	SHINE 	dazzle/to show off/to boast/to show off	xuàn:炫:⿰火玄 huǒ xuán							
3606	渲	xuan4	wa.xuan	wash (color)	xuàn:渲:⿰氵宣 shui xuān							
3711	绚	xuan4	schön	adorned/swift	xuàn:绚:⿰纟旬 mì xún							
1953	薛	xue1	xylo ξύλον	(surname)/wormwood	xuē:薛:⿱艹⿰𠂤辛 cǎo fù xīn							
3091	靴	xue1	SCHUHE  鞋 xie2	boots	xuē:靴:⿰革化 gé huà							
66	学	xue2	SCHOOL 术书 子	SCHUL/learn/study/science/-ology	xué:学:⿳⺍冖子 xiǎo mì zǐ							
1940	穴	xue2	CAVE 穴 xueve	hole/cave	穴:穴:⿱宀八 mián bā							
1003	雪	xue3	xuene	snow	xuě:雪:⿱⻗彐 yǔ jì,kè,kí,계							
3668	谑	xue4	謔 (“jeer”).	Jeer ≠ cheer	xuè:谑:⿰讠虐 yán nuè	Spott						
2349	勋	xun1	COIN	medal/merit	xūn:勋:⿰员力 yuán lì							
2997	熏	xun1		to smoke/scent/fumigate								
4055	薰	xun1		Coumarouna odorata	xūn:薰:⿱艹熏 cǎo xūn							
4131	醺	xun1		helplessly intoxicated	xūn:醺:⿰酉熏 yoǔ xūn							
962	寻	xun2	SEEN	to search/to look for/to seek	xún:寻:⿱彐寸 jì,kè,kí,계 cùn							
1544	巡	xun2	GOIN	'to patrol/to make one''s rounds'	xún:巡:⿺辶巛 chuò chuān							
1617	询	xun2	@xin	inquire	xún:询:⿰讠旬 yán xún							
1744	循	xun2	Con ∑	to follow/to adhere to/to abide by	xún:循:⿰彳盾 chì dùn							
2332	旬	xun2	shén 什 10 shín 十 1X xún	ten days/ten years	xún:旬:⿹勹日 bāo rì							
3690	荀	xun2	™	(surname)	xún:荀:⿱艹旬 cǎo xún							
4163	洵	xun2	sein	truly/whirlpool	xún:洵:⿰氵旬 shui xún							
2820	驯	xun2/xun4		attain gradually/tame	xún:驯:⿰马川 mǎ chuān							
1022	训	xun4	SCHOOL	example/pattern/to teach/to train/instruction	xùn:训:⿰讠川 yán chuān							
1090	迅	xun4	SCHNell	rapid	xùn:迅:⿺辶卂 chuò *shin							
1238	讯	xun4	quest.xun kenn/xin:new	to question/to ask/to interrogate/rapid/speedy/fast/news/information	xùn:讯:⿰讠卂 yán *shin							
1697	逊	xun4	GEN	to yield	xùn:逊:⿺辶孙 chuò sūn							
3303	殉	xun4	--	buried with dead/die for a cause	xùn:殉:⿰歹旬 daǐ xún							
3759	汛	xun4	shuin	high water/sprinkle water	xùn:汛:⿰氵卂 shui *shin							
4085	徇	xun4		buried with dead/die for a cause/follow/quick	xùn:徇:⿰彳旬 chì xún							
929	呀	ya/ya1	…,JA! …JO!	(final part.)	yā:呀:⿰口牙 koǔ yá							
1775	押	ya1	Yailed ++	detain in custody	yā:押:⿰扌甲 shǒu jiǎ							
2133	鸭	ya1		duck	yā:鸭:⿰甲鸟 jiǎ niaǒ							
2397	鸦	ya1	<> wu	crow	yā:鸦:⿰牙鸟 yá niaǒ							
2682	丫	ya1	丫 Y! Yew?  牙 yaw maoi!	slave girl	yā:丫:⿱丷丨 bā shù gǔn 							
2368	哑	ya1/ya3		(onomat.)/dumb/mute	yā:哑:⿰口亚 koǔ yà							
756	压	ya1/ya4	YAD 又 you	to press/to push down/to keep under (control)/in the first place/to crush	yā:压:⿸厂圡 chǎng ?							
997	牙	ya2	ivorya	tooth/ivory								
2604	涯	ya2	< 	border/horizon/shore	yá:涯:⿰氵厓 shui ?							
2737	芽	ya2	! ~牙yáw, 頁	bud/sprout	yá:芽:⿱艹牙 cǎo yá							
2769	衙	ya2	yamen	(surname)/office/yamen	yá:衙:⿲彳吾亍 chì wú háng							
3346	伢	ya2	YOUNG 伢	child (collequial)	yá:伢:⿰亻牙 rén yá							
1139	雅	ya3	yeah;)	elegant	yǎ:雅:⿰牙隹 yá zhuī							
420	亚	ya4	亚 as’YA	Asia/Asian/second/next to/inferior	yà:亚:⿱一业 yī yè		yán:严					
2162	讶	ya4	ya!	astounded	yà:讶:⿰讠牙 yán yá							
2877	娅	ya4		address term between sons-in-law	yà:娅:⿰女亚 nu:3 yà							
3269	轧	ya4/zha2	Zha-malm  Y1	crush/in the first place	yà:轧:⿰车乚 chē yǐ							
2247	崖	yai2/ya2	yaw:cliff	precipice	崖:崖:⿱山厓 shān ?							
967	烟	yan1	☁⛈🌒💬🌑阴/因 yīn 	smoke/cigarette/tobacco	yān:烟:⿰火因 huǒ yīn							
2526	焉	yan1	Y?  <> ici	where/how	yān:焉: 							
2580	淹	yan1	YU	drown/submerge	yān:淹:⿰氵奄 shui yān							
3520	嫣	yan1	√yana™	captivating	yān:嫣:⿰女焉 nu:3 yān							
3814	阉	yan1	-- 	castrate	yān:阉:⿵门奄 mén yān							
4219	腌	yan1		to salt/pickle	腌:腌:⿰肉|⺼奄 roù ròu yān							
4247	胭	yan1		rouge	yān:胭:⿰⺼因 ròu yīn							
3462	奄	yan1/yan3	--	castrate/to delay/suddenly/to embrace	yǎn:奄:⿱大电 dà diàn							
1705	燕	yan1/yan4	-IAN -TIAN town	(surname)/place name/swallow (a type of bird)	yān:燕:⿳廿⿴北口灬 niàn beǐ koǔ huǒ							
2031	咽	yan1/yan4/ye4	💬	 throat/to swallow/to choke (in crying)/narrow pass	yān:咽:⿰口因 koǔ yīn							
4059	湮	yan1/yin1	☁⛈🌒	obscured/submerged/obscured/submerged	湮:湮:⿰氵垔 shui ?							
2365	殷	yan1/yin1/yin3	🌒:🔴 DYN dynasty dan!	dark red/(surname)/dynasty/flourishing/roll of thunder	yīn:殷:⿰㐆殳 ? shū							
355	言	yan2	💬≈⛈! 言 yan yue lang sing?	to speak/to say/talk/word	yán:言:⿳丶三口 diàn zhǔ sān koǔ							
447	研	yan2	YU 语	study/research/grind fine/	yán:研:⿰石开 Shí kaī							
545	严	yan2	yàⁿ 亚 严 ≠ 产 chǎn:gene 	stern/serious/strict/severe/(air or water) tight	yán:严:⿳一⿰⿰丶丨⿰丨丿厂 yī  diàn zhǔ shù gǔn  shù gǔn piě chǎng							
1103	延	yan2	Y+an…	to prolong/to extend/to delay	yán:延:⿺廴⿱丿止 yǐn piě zhǐ							
1324	炎	yan2	炎 ᵗyán, tan, dan, 炏 tongue 	flame/inflammation/-itis	yán:炎:⿱火火 huǒ huǒ	see tan, dan						
1423	岩	yan2	右 yòu > àn 岸 	cliff/rock/cliff	yán:岩:⿱山石 shān Shí	yòu(han) 右 < 山石 shānShí schanze						
