#,S,phon      ,,meaning,,
3118,?,cao1,Coarse + rau,rough/coarse (in texture),,
3119,?,gua4,< ,divinatory trigram,,
3120,?,huai2,,Sophora japonica,,
3121,?,ba1/pa2,Push / pull @ peak ++,"climb/pull (out)/to strip/hold on to/cling to/dig up/rake/push aside, climb/crawl/snatch",,
3122,?,pei2,,(surname),,
3123,?,si4,sicrifice,offer sacrifice to,,
3124,?,pu3,Puerto ++,port,,
3125,?,xu4,,line with cotton wadding,,
3126,?,ba1,banana,a herb/banana,,
3127,?,ti4,Tier ++,drawer/tier/tray,,
3128,?,huan4,hao¬un  ? h?i  ,illness/numbness of the limbs,,
3129,?,xiao1,<<,firmament/heaven,,
3130,?,zhan4,seam,ripped seam,,
3131,?,xiao1,? <<<,night,,
3132,?,yi4,? <<,city,,
3133,?,lin2,rain@line,continued rain,,
3134,?,cha4,? cha1/cha2/cha3 GABEL,branch in a road/astray/diverge,,
3135,?,er3,,bait/cakes,,
3136,?,qie2,eqie,eggplant,,
3137,?,ren4,@man,annealed/pliable but strong/tough/tenacious,,
3138,?,qi2,qi® chryst/christ!,(white gem)/angel,,
3139,?,zou1,,(surname)/name of district in Shandong,,
3140,?,hu2,hural,coral,,
3141,?,bie1,biek back,hold in (urine)/to hold (breath)/to choke/stifle/restrain/hold back,,
3142,?,dai4,Dainger danger <> devil,dangerous/perilous/endanger/almost/probably/only,,
3143,?,lu1,,grumble/chatter,,
3144,?,te4/tui1,TURN,to change/excessive,,
3145,?,fen4,~,vehement,,
3146,?,xin4,xin1 ? ? xie3/xue4,offer blood in sacrifice,,
3147,?,chun2,GENuine,genuine/pure/honest,,
3148,?,bei4,bei.verse  re.beil,perverse/rebellious/to rebel,,
3149,?,mao2,Mane  <> ?? smart=’si-mao’,bang (hair)/fashionable/mane,,
3150,?,zi1,? zuo4,hard-working/industrious,,
3151,?,yue4,?,Cantonese/Guangdong,,
3152,?,ai4,ENG,a pass or defile/narrow/confined/in distress,,
3153,?,bin1,bei:nah,near,,
3154,?,zheng1,clang ,clang of metals/small gong,,
3155,?,ji1,schief,fractional remains/odd,,
3156,?,ti1,tear,pick (as teeth),,
3157,?,wu4,wuall,low wall/ dock/,,
3158,?,li2,LINE ,a fence,,
3159,?,dian4,se.diment,"shallow water, sediment/precipitate",,
3160,?,mo4,Move moment,leap on or over/suddenly,,
3161,?,hu3,howl,intimidate/tiger's roar/to fool,,
3162,?,luo2,läut,gong,,
3163,?,ting1,,sand-bank,,
3164,?,zhi3,ZEH ++,toe,,
3165,?,qi1/ji1,stick,to stitch finely,,
3166,?,chang2,GANA <,a legendary beauty who flew to the moon/the lady in the moon,,
3167,?,zhen1,,pour/to deliberate,,
3168,?,an1,? mián ? an1 ,saddle,,
3169,?,ban1/pan1,pullen,"to pull or draw (up or out), climb up/pull",,
3170,?,shuan1,?,tie up,,
3171,?,zu3,zuer swear ?,curse/swear (oath),,
3172,?,mo2,moy,plan/to practice,,
3173,?,e4/e,e’e’ ;),hiccough,,
3174,?,nuo4,no¬nou numb,imbecile/timid (stupid),,
3175,?,cheng3,KING,please oneself/presume on/boast,,
3176,?,li2,LINE (v),plow,,
3177,?,chan4,change,feel remorse/regret/repent,,
3178,?,ning2/ning3/ning4,,"to pinch/wring, mistake/to twist, stubborn",,
3179,?,hai4,? high moon child,12th earthly branch/9-11 p.m.,,
3180,?,tong2,,(surname),,
3181,?,chi4,schrei,to scold/shout at/to hoot at,,
3182,?,shun4,,name of an emperor,,
3183,?,ban4,ban,hinder/to trip/stumble,,
3184,?,gong1,,(surname),,
3185,?,sai1,cheek,gills/lower part of cheeks,,
3186,?,di3,,(surname)/lodging-house,,
3187,?,jiao1,?salt,pepper,,
3188,?,wei4/yu4,,"Artemisia japonica/luxuriant, (surname)/place name",,
3189,?,zhan4,sank,deep/clear (water),,
3190,?,shou4,shound chien,hunting-dog/imperial tour,,
3191,?,kuang4,kuhlen,eye sockets,,
3192,?,zhan4,COIN ? zhàn  ? sh?ng ?,warehouse,,
3193,?,wei1,~,fern,,
3194,?,ang1,? an4 = black,"filthy, dirty/filthy",,
3195,?,bao4/pu4,POUR : Water-baoll (fall),"shower (rain), waterfall",,
3196,?,zha1,Schaum +,dregs,,
3197,?,gua4,guat=coat,coat,,
3198,?,ji1,?,grumble,,
3199,?,tun2,buttun,butt/buttocks,,
3200,?,niu1,Niun ? ni2 NINa NUN!  ? ni1 ? nu:3/nv3,little girl,,
3201,?,wei1,way high,high/lofty/towering/majestic,,
3202,?,en2,"UN ¬ WU  ? MA ¬ m4, ng4",NOT,cantonese ? bùn,
3203,?,jiu4,,chronic disease,,
3204,?,li3,,carp,,
3205,?,rong2,,(surname)/weapon,,
3206,?,zhao4,Z1,at first/devise/originate,,
3207,?,du3,DUR~severe dui: true!,true/serious (illness)/sincere/,,
3208,?,che4/zhe2,ZIEH,"to remove/to withdraw, rut/track",,
3209,?,xian2,schön,elegant/refined,,
3210,?,ruan3,,Ruan (a surname),,
3211,?,zha2,zhrai scribe,"write down, short note",,
3212,?,ao4,Au! ;),to regret,,
3213,?,dao4/tao1,,cover over/to envelope,,
3214,?,xu4,"xue, xin",give relief/sympathy,,
3215,?,zhen3,,measles/rash,,
3216,?,xiao1,rausch,river name/sound of rain and wind,,
3217,?,lu:3/lv3,a.lu ?,aluminum,,
3218,?,di2,,wash/cleanse,,
3219,?,shi4,,rely upon,,
3220,?,lou2/lou,LOW,"subordinates in gang of bandits, (part. expressing chagrin or resentment)",,
3221,?,qi4,ziegel,to build by laying bricks or stones,,
3222,?,dun4,down,disappear/to escape,,
3223,?,leng2,,corner/square beam,,
3224,?,jing3,? JINN,hole/pitfall,,
3225,?,jiu4,,blame,,
3226,?,wa1,"waind, weier","winding ditch, depression/sunken/swamp",,
3227,?,bing3,BING ? bling!,bright/brilliant/luminous,,
3228,?,shi4,Chi-fan,devour/to bite,,
3229,?,feng1,,maple,,
3230,?,kao3,kHau!,to beat/to flog/to examine by torture,,
3231,?,duo1,,quiver/woolen cloth,,
3232,?,ji1,Jêtty !,breakwater/jetty,,
3233,?,wei3,? <<,reed/rush/Phragmites communis,,
3234,?,pian1,plane!,fly fast,,
3235,?,zhi4,stop,obstruct/stop up,,
3236,?,nong2,nin:),you (Shanghai dial.),,
3237,?,ba3,bar,target/mark,high bar,
3238,?,yi2,<> yu,soap,,
3239,?,wu2,wucher weeds,overgrown with weeds,,
3240,?,bian4,PLANE plait,a braid or queue/to plait,,
3241,?,hao2,Howl ++ ? hao2/hao4 ? hou3 ? hu1 hoot ,howl/bawl,? hao2 howl ? ku cry ? hu3 howl/foul,
3242,?,qie4,qie® kurie,concubine,,
3243,?,huang3,hanging sign,advertising sign,,
3244,?,liang2/liang4,< ,"jump, stagger/sway from side to side",,
3245,?,dian4,DON@tian,farmer,,
3246,?,hu2,,Allium scorodoprasum/bottle gourd,,
3247,?,wan3,,Anhui,,
3248,?,ye4/zhuai1/zhuai4,"yekt, ZIEH","drag, throw, drag",,
3249,?,lu:4/lv4,,to strain/to filter,,
3250,?,cai3,SEE,pay attention/take notice of/to care for,,
3251,?,yu2,Y+ ,(surname)/accede,,
3252,?,bi1/bi3,? b spoon:bill,"an ancient type of spoon, dagger/ladle",?~? bao ?  ? shao2  SCHAUFEL,
3253,?,bang4,;),to slander/defame/speak ill of,,
3254,?,chi1,Jeer chihi;),laugh at/jeer/scoff at/sneer at,,
3255,?,han4,?hand,ward off (a blow),,
3256,?,fu1,,hatch (Luke),,
3257,?,ni2,™,(surname),,
3258,?,yin3,Yearn Y+ ,addiction/craving,,
3259,?,bi4,Poor – ,my (polite)/poor/ruined/shabby/worn out/defeated,,
3260,?,kuang1,? <<,correct,,
3261,?,cuo1,,deliberate/to polish,,
3262,?,ling2,linen,damask/thin silk,,
3263,?,xiao2,mi.xiao ? schlau,confused; in disarray; mixed up,,
3264,?,yao2,,(surname)/emperor Yao,,
3265,?,rui3,Ram <> fruit?,stamen/pistil (Stempel),,
3266,?,hong1,heat red,bake/heat by fire,,
3267,?,zhang1,,ancient stone ornament,,
3268,?,kang4,KING,overbearing (herrisch),,
3269,?,ya4/zha2,Zha-malm  Y1,crush/in the first place,,
3270,?,lu4,,bribe/bribery,,
3271,?,huang2,,Locust ~ cricket,,
3272,?,yu2,yUlme,elm,,
3273,?,jun4,YOUNG ,spirited horse,,
3274,?,zhu1,Straf –,execute/punish,,
3275,?,shao2,SCHAUFEL ?,spoon,,
3276,?,fan4,< ,Brahma/Sanskrit,,
3277,?,chi4,chi® char ,flame/blaze,,
3278,?,li4,Lid ++ Lain < rain,bamboo rain hat,,
3279,?,he2,,maxilla and mandible,,
3280,?,zha2,,gear/watergate,,
3281,?,fei4,A fei = Affe,hamadryad baboon,,
3282,?,fan2,FENCE,(surname)/cage/fence,,
3283,?,rong2,?,“mould for casting; to melt by heat;,,
3284,?,gou4,< ,dirt/disgrace,,
3285,?,wen1,?wende -,epidemic/pestilence/plague,,
3286,?,miao4/mou2,+,"(surname), to wind round",,
3287,?,gu1,@geo,mushroom,,
3288,?,qi2,qi® chryst/curios,curio/valuable stone,,
3289,?,ti4,,"shave, shave/to weed",,
3290,?,beng4,beng!,to burst forth/to spurt/to crack/split,,
3291,?,ni4/niao4,@Navi,"drown/indulge/be addicted to/spoil (a child), urinate/urine",,
3292,?,xuan4,SHINE ,"dazzle/to show off, to boast/to show off",,
3293,?,hu1,,indistinct,,
3294,?,hai1/hei1,Hey ;),oh alas,,
3295,?,yun3,< ,fall/meteor/perish,,
3296,?,zang1,COIN ,booty/spoils,,
3297,?,ji1,Jin ?,halter/restrain,,
3298,?,zhen1,zher,to reach/utmost,,
3299,?,di2/di1,diss,backbite (lästern),,
3300,?,shan4,Can @ cantine,meals,,
3301,?,gan4,,Jiangxi,,
3302,?,chou2,change,pace back and forth/hesitate/waver,,
3303,?,xun4,--,buried with dead/die for a cause,,
3304,?,jie2/ju2,,"Platycodon grandiflorus, tangerine",,
3305,?,ju4/qu2,,"startled, (surname)",,
3306,?,min3,,(N) abbreviation for Fujian Province,,
3307,?,tun2,,suckling pig,,
3308,?,chan1/shan3,change,"mix, to grasp",,
3309,?,dun4,dumb,confused/turbid,,
3310,?,duo4,dumb?,lazy,,
3311,?,cha1/zha1,chirp,twitter/chirp,,
3312,?,tuo3,TURN,ellipse,,
3313,?,mi1,miao,sound to call cat,,
3314,?,sha4,sudden,all of a sudden/drizzle,,
3315,?,kan3,k?n haar,bold,,
3316,?,cu4,sudden,abrupt/hurried,,
3317,?,jiao4,~-,cellar,,
3318,?,lu4,killù,kill,,
3319,?,ci2,CÍ®,temple/ancestral hall,,
3320,?,zhu3,SEE,to gaze at/to stare at,,
3321,?,jing1,Wtf :),flower of leek (lauch),,
3322,?,chu2,^stop,hesitate,,
3323,?,lao3,LE ? lao ?,male/man (Cantonese),,
3324,?,lei4,lrib,rib,,
3325,?,duo1,donner,"noise of rage, cry out in anger",,
3326,?,chong1,< ,grieved/distressed/sad/uneasy,,
3327,?,yong1,Y+ ,(surname)/harmonious,,
3328,?,chen2,chencere sincerity,sincerity/honesty,,
3329,?,lei3,Lily! ++,bud,,
3330,?,qiang1/qiang4,GOING,"walk rapidly, stagger/sway from side to side",,
3331,?,gui1,goo :),silicon,,
3332,?,ji4,?,craft,,
3333,?,chui1,COOK,cook/dress food/to steam/to cook food,,
3334,?,zhao1,cut,encourage/to cut/to strain,,
3335,?,fu2,fut<bat,bat,,
3336,?,shi3,SHIT sh?t ++,stool/feces,,
3337,?,shi4,swipe ?,wipe,,
3338,?,di4,vi.deo dui:true,examine/truth (Buddhist),,
3339,?,tun4/tui4,tuìk off,fade/take off (clothes),,
3340,?,cheng2,KING,deputy,,
3341,?,hui4,? HEU HEY hua ,plants,,
3342,?,sui4,Sui sous SUB,subterranean/underground passage,,
3343,?,rong2,Wrong 2. ranken,confused/fluffy/luxuriant growth,,
3344,?,qian2,? zange@zinn,pincers/pliers/tongs/claw (of animal)/to grasp with pincers/to pinch/to clamp/to restrain/to restrict/to gag,,
3345,?,ken3,kenaw gnaw,to gnaw/to nibble/to bite,,
3346,?,ya2,YOUNG ?,child (collequial),,
3347,?,gui1,gui® quarter,women's apartment,,
3348,?,tian3,tongue (v) !,to lick/to lap,,
3349,?,deng4/deng1,,step into (as tight shoe),,
3350,?,luan2,LINE ,twisted/bent/crooked/cramped,,
3351,?,tiao4,tiao>schau,gaze afar,,
3352,?,fu2,fascie<bund,bundle wrapped in cloth,,
3353,?,long3,™,Gansu,,
3354,?,ou1,~,brawl,,
3355,?,shi4,per.shimmon,persimmon,,
3356,?,wu2,™,Sterculia platanifolia,,
3357,?,xing1,?,tranquil/understand,,
3358,?,chi2,¬zieh,unstring a bow/slacken/relax/loosen,,
3359,?,jiao3/yao2,<> yao joy,by mere luck,,
3360,?,chen1,gem,precious stone/gem,,
3361,?,tong3,<> tongue?,poke through,,
3362,?,yun4,,to brew,,
3363,?,shu3,,potato/yam,,
3364,?,ye4,yoke ? <<,drag,,
3365,?,che4,che® clear,clear (water)/thorough,,
3366,?,xiu4,,rust,,
3367,?,chou2,Chou ?,dense/crowded/thick/many,,
3368,?,mou2,MOY,pupil of the eye,,
3369,?,pao2,Paó > fauch panther,to roar,,
3370,?,huang2,?,metallic reed/spring of lock,,
3371,?,ou1,OWL,common gull,,
3372,?,yang2,,ulcers/sores,,
3373,?,du2,DO!,ditch/trouble (some one to do),,
3374,?,ji2,Zieh @ Jing ?,draw water from well,,
3375,?,xi1,xixi,amusement,,
3376,?,nong2,,pus,,
3377,?,luo2,mu.luo mule,mule,,
3378,?,sui4,zipfel,ear of grain,,
3379,?,jian4/kan3,,"bar/railing, door sill/threshold",,
3380,?,ling1/lin1,LINE ? lift,to haul/to lift/to take,,
3381,?,si4,??? 666,6th earthly branch/9-11 a.m.,,
3382,?,xing2,,(surname)/State of Xíng -221 BCE,,
3383,?,nian4,? NI=2,twenty,,
3384,?,chan1,c’hand ,assist by the arm/mix/support/sustain,,
3385,?,shu3,ZEIT,dawn/the dawn of a new epoch (metaphor),,
3386,?,qiao2,char,firewood/gather wood,,
3387,?,yu2,Yun < gon,corner,,
3388,?,shai1,shaib sieb,to filter/to sift/to sieve,,
3389,?,ye4,Y+ GEH,to visit (a superior),,
3390,?,wo1,;),Japanese/dwarf,,
3391,?,bi4,--,"paralysis, numbness, numb/paralysis",,
3392,?,chang1,?,mad/wild,,
3393,?,yang2,young:[play sheep],pretend,,
3394,?,gang1,Aus-gang!,anus,,
3395,?,xi1,xi? SI? shenme?,what why,,
3396,?,beng2,<<<,need not,,
3397,?,peng1,peng:),attack/impeach,,
3398,?,e2,IH ;),moth,,
3399,?,lao2/lao4,laber,to chatter,,
3400,?,ying2,shine:YING,glimmer/glimmering/dazzling/perplexed/Polyeonatum officinale,,
3401,?,song1,shang,lofty/name of a mountain in Henan,,
3402,?,shu4,wa.shu,to rinse (mouth),,
3403,?,qiu2,qiu® KING,tribal chief,,
3404,?,rang3,rank^^,throw into confusion,,
3405,?,jie2,SEE ,investigate/restrain/scold,,
3406,?,cuan4,,to seize/to usurp,,
3407,?,rui4,,astute/perspicacious/farsighted,,
3408,?,e4,è!,startling (alarmierend),,
3409,?,chang4,change (heart),regretful/upset/despair/depressed,,
3410,?,ang4,?,abundant/bowl/dish/pot,,
3411,?,xi3,Um-xiehen,change one's residence,,
3412,?,yang3/yang1,™,martingale,,
3413,?,li2,LINE ,pattering (of rain)/seep through,,
3414,?,sui4,sau gui!,evil spirit,,
3415,?,jie2,see,eyelashes,,
3416,?,you1,you<>left,"distant, far/adverbial prefix",,
3417,?,ling2,< ,tail feathers,,
3418,?,qiang1/qiang4,pun.qiang,"Pungent,against wind, choke",!?,
3419,?,kuang1,? ? ?? korb,basket,,
3420,?,qian4,TOWN,moat around a city,,
3421,?,tan2,dorn?,sandal wood,,
3422,?,yin2,?,3-5 a.m./3rd earthly branch,,
3423,?,lei3,lump,lumpy/rock pile/uneven,,
3424,?,yu4,Y+ ,manage/to drive,,
3425,?,wang3,?one1,desolate,,
3426,?,fei4,fei~fauch~wau’en,to bark,,
3427,?,duo4/tuo2,< ,"carry on back, carry on back",duro,
3428,?,nao3,nao:stein/know!,agate,,
3429,?,ju4,?,torch,,
3430,?,jing4,~,spasm,,
3431,?,pu4,pyter,to air/to sun,,
3432,?,kai3,KIND,joyful/kind,,
3433,?,an4,amine,amine,,
3434,?,ying2,fly:ying,firefly,,
3435,?,chi4,cheng:kahn,imperial orders,,
3436,?,zheng1,ziehen,(mus. instr.),,
3437,?,fan1,FAHNE,banner,,
3438,?,pi1,blitz,clap of thunder,,
3439,?,zhu2,?,(surname),,
3440,?,lao4,large…,bake/flat iron/large cake,,
3441,?,pi2,b2 border,adjoin/border,,
3442,?,jiu1,?,turtle-dove/Turtur orientalis,,
3443,?,bu4,PUERTO PUR/BUR,port/a city/quay/a jetty/,,
3444,?,suan4,™,garlic,,
3445,?,fu4,? viel/poly FURT,abundant/mound,,
3446,?,cao2,??,bustling/tumultuous/noisy,,
3447,?,ping1,?,bing (onomat.),,
3448,?,wei2,Wehr? < mo.wei ;),curtain/screen,,
3449,?,zhuo2,~-,to peck (pick / Kuss),,
3450,?,ao2,™,sea turtle,,
3451,?,zhan1,@zoon,felt,,
3452,?,que1/que4,1. que®  2. cha,"imperial city, deficiency, (surname)",,
3453,?,ru4,,mattress,,
3454,?,sao1,~- @ Sau,scratch/disturb,,
3455,?,sun3,,bamboo shoot,,
3456,?,mian3,?,royal crown,,
3457,?,ning2,,fierce-looking,,
3458,?,shao2,schön,(music)/excellent/harmonious,,
3459,?,ge2,@ghoul,skeleton,,
3460,?,ai3,<3,friendly,,
3461,?,peng1,--,cuisine/cooking,,
3462,?,yan1/yan3,--,"castrate/to delay, suddenly/to embrace",,
3463,?,piao2,piaotch,visit a prostitute,,
3464,?,mu4,mwash ? mù,bathe/cleanse/receive favors,,
3465,?,pu1,puhaha,sound of escaping laughter/water,,
3466,?,cen2,CAIRN,a small hill/(a surname),,
3467,?,jiao1,;),scaly dragon,,
3468,?,lu3,<> raub,take captive,,
3469,?,yong3,syong@joy,sing,,
3470,?,nu3,xx,cross-bow,,
3471,?,nian3,,twirl (in the fingers),,
3472,?,pu3,pool,garden/orchard,,
3473,?,fu2,,trust,,
3474,?,cui4,,haggard/sad/downcast/distressed,,
3475,?,yi4,yìr,go,,
3476,?,gu1/gua1,Guaaaa :),crying sound of child,,
3477,?,qi2,™,(surname),,
3478,?,chui2,c’hui hau,beat with the fist/to hammer/to cudgel,,
3479,?,na4,natrium ?nèi,sodium,,
3480,?,ao3,ao<coat – ,coat/jacket/short and lined coat or robe,,
3481,?,peng2,peng:),sound of waves,,
3482,?,dan4,?tang,nitrogen,,
3483,?,ke4,™,(surname)/respectful,,
3484,?,chu2,chick kü?khuhn ++,chick/young bird,,
3485,?,cuo1,CO ? shao,bring together/little bit/shovel/gather up/bring together/pick,,
3486,?,yan4,yu@dam,weir,,
3487,?,pang2,peng:),irresolute (unentschlossen),,
3488,?,ying1,FINK,parrot,,
3489,?,hui1,HUE,bright/radiant,,
3490,?,xi1,rhino.xi,rhinoceros,,
3491,?,fu3,--,internal organs,,
3492,?,gu1,guild ? ? goods ? huò,buy/sell,,
3493,?,gan3,? sweet,olive,,
3494,?,qia1,qia® grab,pick (flowers)/to pinch,,
3495,?,xie4,¬tie,licentious (lys:zügellos),,
3496,?,qu3,--,decayed teeth/dental caries,,
3497,?,ta4/da1,dai… ~die,to despair,,
3498,?,ju3,ju~chew! +,chew,,
3499,?,qi2,Ciao :)  ? xiào,felicity,,
3500,?,mao2,! :(,anchor,,
3501,?,bian3/pian2,PLANKE,"a tablet/a board with an inscription/a sign hung above a door, basket-couch in coffin",,
3502,?,pang1,bang,bang (onomat.),,
3503,?,cui4,CO ? ,collect/collection/dense/grassy/thick/assemble/gather,,
3504,?,yi2,yierb hyier,bequeath (vermachen),,
3505,?,yi1,HYI yid y1,greet (by raising the joined hands),,
3506,?,qu4,see,to spy/watch for,,
3507,?,lin4,littln,stingy,,
3508,?,qiao2,xiao littln,haggard,,
3509,?,qiang1,? 1. xuen 2. TIAN 3. strong,educated/name of a tribe/strong,,
3510,?,hui4,?hau,admonish/instruct,,
3511,?,li4,? leis ,gravel/small stone,,
3512,?,ru2,,to squirm/to wiggle/to wriggle,,
3513,?,yao2,Y+ ,"mixed/viands, meat dishes",,
3514,?,liao1/liao2,Liaoft = loft + lift,"lift up (skirt)/pull up (sleeve), stitch/take/tease",,
3515,?,tan1,DOWN,collapse,,
3516,?,su1,schuppig,flaky,,
3517,?,niao3,Nice niedj niao nina,delicate/graceful,,
3518,?,you3,<<<,black/dark green,,
3519,?,bi3,by… BE…,to cause/to enable,basta,
3520,?,yan1,?yana™,captivating,,
3521,?,qiong2,< ,arched/lofty/vast,,
3522,?,yang1,YOUNG ?,shoots/sprouts,,
3523,?,ren4,REN = young,be pregnant,,
3524,?,gai4,irri.gaite,irrigate,,
3525,?,que4,?ji,magpie,,
3526,?,yu4,JE …,introductory part./pen,,
3527,?,ge1,--,pimple/wart,,
3528,?,mo2,móshroom,mushroom,,
3529,?,gao1,< ,bank/marsh/testicles,,
3530,?,kai3,Ok kaitab –,norm/model/(writing),,
3531,?,jiao4,jiaost,yeast,,
3532,?,ru2,rein;),eat/rubicene (chem.),,
3533,?,xin1,ZINN,zinc,,
3534,?,dian1,,Yunnan,,
3535,?,zhan3/nian3,,roll over on side/turn half over,,
3536,?,zuan3,ZU’AN ?,compile,,
3537,?,gui1,? gui,jade tablet,,
3538,?,man4,? gar.ment ?,curtain,,
3539,?,bao1,Bow ~ ,to praise,,
3540,?,zou4,z’hau,beat up/break to pieces,,
3541,?,fei3,fake news,slander (Verleumdung ),,
3542,?,jue2/jue4,,crabby/tough,,
3543,?,fei2,1. Fade 2. Ferse 3. Furt?,decay/calf of leg/protect,,
3544,?,xie2/jie2,,(surname)/fly upwards/neck,,
3545,?,chu2,c’hau > hoe,a hoe/to hoe or dig/to weed/get rid of,,
3546,?,chen1,c’hèn ? ,to be angry at,,
3547,?,huang2,? huang2 ? hu? ? huáng,sulfur,,
3548,?,cuan2/zan3,CUAN CON ZU’AN ?,"bring together, collect/hoard",,
3549,?,da2,,sore/boil/scab,,
3550,?,li4,lightning,clap of thunder,,
3551,?,yao1,yell,shout,,
3552,?,song3,s’angst,frightened,,
3553,?,dun1,Dam ++,block/gate pillar/pier,,
3554,?,yi2,< ,normal nature of man/rule,,
3555,?,cong1,chimney,window/chimney,,
3556,?,xiao1,Ciao :)  ? xiào,leisurely/easy-going,,
3557,?,zhe2,,sides of chariot where weapons,,
3558,?,wei2,? wei4 WEHR ? mei ? mò mast,mast,,
3559,?,yan3,shine:YING/YAN,majestic/dignified,,
3560,?,lun2,LINE ,silk thread/twist silk/classify,,
3561,?,ji4,jitter,afraid,,
3562,?,yang1,--,calamity,,
3563,?,zheng4/zhen1,,frame/one of a pair (scrolls)/picture,,
3564,?,li4,logi ? li3,clever,,
3565,?,qi3,schön,beautiful/open-work silk,,
3566,?,tan3,ten* tend tensio,to bare,,
3567,?,zi3,Ziid seed,seeds,,
3568,?,shu2,shui qvu su ?,who/which/what,,
3569,?,su4,suncere,sincere/guileless,,
3570,?,ban4,B2 com.bind,to mix/mix in/to toss (a salad),,
3571,?,cheng2,c’huáng ?,orange tree/the color orange/orange,,
3572,?,ji4,J+,and/reach to/the end,,
3573,?,ao2,rad.ao,ramble,,
3574,?,zhui4,zhuiper zu+,superfluous,,
3575,?,jue2,jue®,dig/pick,,
3576,?,yu1,YU,silt (Schlamm),,
3577,?,la2/la4,< ,"to slash, cruel/obstinate",,
3578,?,chang1,GENIE,prostitute,,
3579,?,xu4/xu1,,grieved/anxious,,
3580,?,kui2,<3,sunflower,,
3581,?,nong2,[peasant],garrulous (schwatzhaft),,
3582,?,han1,h?n ? h?n duun ,intoxicated,,
3583,?,lu4,,foot of a hill,,
3584,?,bo1,bowl,alms bowl/small earthenware basin,,
3585,?,lang2,?,(gem)/tinkling of pendants,,
3586,?,bo3/bo4,,"to winnow, dust pan/toss (as waves)",,
3587,?,he2,? HÉU hay ,cereal/grain,,
3588,?,zhu1,;),forty-eighth part of a tael,,
3589,?,bi4,bice piks pierce piece,piece of jade with hole in center,,
3590,?,shen1,GENE,pregnant,,
3591,?,hui4,huimet ? ? h?imet ,comet,,
3592,?,wan3,vain?,"regret, be sorry/alarmed",,
3593,?,ye4,,armpit,,
3594,?,lang2,lóng ? ? ?,dragonfly/mantis,,
3595,?,ban3,< ,a slope/hillside,,
3596,?,che4,Zieh / stop,draw/pull/obstruct/hinder,,
3597,?,he2,,impeach,,
3598,?,li4,li…liquid,drip,,
3599,?,liang2,LINE ,"sorghum (Sorgho,Hirse)",,
3600,?,cha1,~,crack! Sound,,
3601,?,dan4,DONNER ?,dread/fear/dislike,don’t,
3602,?,nai3,neon,neon,,
3603,?,shao1,? sh?u,bring or take (along),,
3604,?,gao1,GOAT,lamb,,
3605,?,si4,sit ZEIT,until/wait for,,
3606,?,xuan4,wa.xuan,wash (color),,
3607,?,lan3,LINE  ?,olive,,
3608,?,jian3,Cojian –,cocoon,,
3609,?,ni2,,rainbow,,
3610,?,wu3,?w? ? yu,parrot,,
3611,?,xu1,xull ? ,all/assist/to store,,
3612,?,pa2,Pull? <> zieh,(mus. instr.),,
3613,?,qiao4,qiào® ?  Q?R^  ,to lift,1. gir 2. ziehr,
3614,?,ju2,,tangerine,,
3615,?,yi1,? yi1,medic*Yin,jew?,
3616,?,nian1,? man ? mo1/mo2,fiddle,,
3617,?,ba1,bar,fence/an article made of bamboo strips,,
3618,?,quan2,gene.quan,recover (from illness),,
3619,?,ji2/qi4,ZEIT ?,"urgent, repeatedly/frequently",,
3620,?,wei4,,name of a river,,
3621,?,ju1,Young junus oono? –,(ape)/to spy/lie in ambush,,
3622,?,ke1,ke® gem,jade-like stone,,
3623,?,bao4/pao2,PLANE,"a plane/to plane/level or make smooth, a plane/to plane, eliminate/to dig/to question",,
3624,?,tui4,/,exuviae of insects or reptiles,,
3625,?,yan4,say:yan  ? yu? ,proverb,,
3626,?,chong1,,irresolute/unsettled,,
3627,?,piao3,peek,cast a glance,,
3628,?,man2,naan,steamed bread,,
3629,?,ao4/niu4,Niu ~ knee^^ gon ?  ?,"bend/break in two, stubborn/contrary",,
3630,?,zhou3,sauber,broom,,
3631,?,chai1,,hairpin,,
3632,?,chi1,,'chi’,,
3633,?,die2,dire@dike,To chatter/flowing flood,,
3634,?,xiao1,,(flute)/pan pipes/xiao - a vertical bamboo flute,,
3635,?,diao1,diabol ? da? devil,artful/wicked,,
3636,?,peng1,peng:),impulsive,,
3637,?,liao2,LINE ,lines for a sail/wind round,,
3638,?,jiong3,,distant,,
3639,?,mei2,,brink/edge,,
3640,?,pan2,< ,firm/stable/rock,,
3641,?,yu2,,Chongqing,,
3642,?,rong3,?,extraneous,,
3643,?,min3,?,(surname)/feel compassion for,,
3644,?,ga2,™,(phonetic),,
3645,?,nian2,(re)main@man,sticky,<> fiddle,
3646,?,fan2/fan1,fan out,flourishing/to reproduce,,
3647,?,bi4,b2 bind ~ ? bang,assist,,
3648,?,yi4,,remount stations,,
3649,?,zi1,zi® ?,black/name of a river,,
3650,?,jiao3,™,dumplings with meat filling,,
3651,?,ju4,,be based upon/squat,,
3652,?,tao1,,bow case/to cover,,
3653,?,ting2,,graceful,denk,
3654,?,suo1,Suck ++,incite/suck,,
3655,?,yan2,< ,slug,,
3656,?,wei1,<3,to cuddle,,
3657,?,zha4,"salt, xzha…",salted vegetable/to extract,,
3658,?,lu4,lù…lü…ly…liquid,strain liquids,,
3659,?,diao1,dom™,Tibetan stone house,,
3660,?,gui1,GO,follow/comply with,,
