645	ისინი	isini
646	რა	rɑ
647	ვინ	vin
648	სად	sɑd
649	საით	sɑitʰ
650	როგორ	rɔɡɔr
651	რაზე	rɑzɛ
651	რატომ	rɑtˀɔm
652	რამდენი	rɑmdɛni
653	ერთი	ɛrtʰi
654	ორი	ɔri
655	სამი	sɑmi
656	ოთხი	ɔtʰxi
657	ხუთი	xutʰi
658	ექვსი	ɛkʰvsi
659	შვიდი	ʃvidi
660	რვა	rvɑ
661	ცხრა	t͡sʰxrɑ
662	ათი	ɑtʰi
663	თერთმეტი	tʰɛrtʰmɛtˀi
664	თორმეტი	tʰɔrmɛtˀi
665	ოცი	ɔt͡sʰi
666	ოცდაათი	ɔt͡sʰdɑɑtʰi
667	ორმოცი	ɔrmɔt͡sʰi
668	ორმოცდაათი	ɔrmɔt͡sʰdɑɑtʰi
669	სამოცი	sɑmɔt͡sʰi
670	სამოცდაათი	sɑmɔt͡sʰdɑɑtʰi
671	ოთხმოცი	ɔtʰxmɔt͡sʰi
672	ოთხმოცდაათი	ɔtʰxmɔt͡sʰdɑɑtʰi
673	ასი	ɑsi
674	ათასი	ɑtʰɑsi
675	და	dɑ
676	ან	ɑn
677	დგას	dɡɑs
678	ზის	zis
679	აწევს	ɑt͡sˀɛvs
680	კიდია	kˀidiɑ
681	გახდება	ɡɑxdɛbɑ
682	მოხდება	mɔxdɛbɑ
683	იწყება	it͡sˀqˀɛbɑ
684	გათავდება	ɡɑtʰɑvdɛbɑ
685	იცვლება	it͡sʰvlɛbɑ
686	ამოდის	ɑmɔdis
687	ჩადის	t͡ʃʰɑdis
688	ანათებს	ɑnɑtʰɛbs
689	ქუხს	kʰuxs
690	ქრის	kʰris
690	დაუბერავს	dɑubɛrɑvs
691	იღვრება	iɣvrɛbɑ
692	დის	dis
692	მიედინება	miɛdinɛbɑ
693	ტრიალებს	tˀriɑlɛbs
694	ირხევა	irxɛvɑ
695	ირხევა	irxɛvɑ
696	დავარდება	dɑvɑrdɛbɑ
697	იწვის	it͡sˀvis
698	ბოლავს	bɔlɑvs
698	აბოლებს	ɑbɔlɛbs
699	წვიმს	t͡sˀvims
700	იყინება	iqˀinɛbɑ
701	დნება	dnɛbɑ
702	დნება	dnɛbɑ
703	გაშრება	ɡɑʃrɛbɑ
704	დუღს	duɣs
705	ლპება	lpˀɛbɑ
706	ლპება	lpˀɛbɑ
707	დაიხევა	dɑixɛvɑ
708	ეფლობა	ɛpʰlɔbɑ
708	ჩაიძირება	t͡ʃʰɑid͡zirɛbɑ
709	გადის	ɡɑdis
710	გამოჩნდება	ɡɑmɔt͡ʃʰndɛbɑ
711	გააქრება	ɡɑɑkʰrɛbɑ
711	დაიკარგება	dɑikˀɑrɡɛbɑ
712	დაიწევს	dɑit͡sˀɛvs
713	შემცირდება	ʃɛmt͡sʰirdɛbɑ
714	გასუქდება	ɡɑsukʰdɛbɑ
715	მოიმატებს	mɔimɑtˀɛbs
716	იზრდება	izrdɛbɑ
716	მრავლდება	mrɑvldɛbɑ
717	ბრწყინავს	brt͡sˀqˀinɑvs
718	კაშკაშებს	kˀɑʃkˀɑʃɛbs
719	ხმაურობს	xmɑurɔbs
720	დარეკავს	dɑrɛkˀɑvs
721	დარეკავს	dɑrɛkˀɑvs
722	დააწკარუნებს	dɑɑt͡sˀkˀɑrunɛbs
723	ბობოქრობს	bɔbɔkʰrɔbs
724	შრიალებს	ʃriɑlɛbs
725	ხმას გამოსცემს	xmɑs ɡɑmɔst͡sʰɛms
726	უყეფს	uqˀɛpʰs
727	ღმუის	ɣmuis
728	დაუბერავს	dɑubɛrɑvs
729	უსტვენს	ustˀvɛns
730	ყვირის	qˀviris
731	კვნესის	kˀvnɛsis
732	აძაგძაგებს	ɑd͡zɑɡd͡zɑɡɛbs
733	ცოცხლობს	t͡sʰɔt͡sʰxlɔbs
734	იშვება	iʃvɛbɑ
734	იბადება	ibɑdɛbɑ
735	სუნთქავს	suntʰkʰɑvs
736	სვამს	svɑms
736	დალევს	dɑlɛvs
737	შეჭამს	ʃɛt͡ʃˀɑms
738	ყლაპავს	qˀlɑpˀɑvs
739	დაიქანცება	dɑikʰɑnt͡sʰɛbɑ
740	დაიძინებს	dɑid͡zinɛbs
741	სძინავს	sd͡zinɑvs
742	გაიღვიძებს	ɡɑiɣvid͡zɛbs
743	ადგება	ɑdɡɛbɑ
744	დაისვენებს	dɑisvɛnɛbs
745	ავად გახდება	ɑvɑd ɡɑxdɛbɑ
746	ავადმყოფობს	ɑvɑdmqˀɔpʰɔbs
747	სტკივა	stˀkˀivɑ
748	ახველებს	ɑxvɛlɛbs
749	მორჩება	mɔrt͡ʃʰɛbɑ
750	კვდება	kˀvdɛbɑ
751	დაიღუპება	dɑiɣupˀɛbɑ
752	იძვრის	id͡zvris
752	მოძრაობს	mɔd͡zrɑɔbs
753	გაინძრევა	ɡɑind͡zrɛvɑ
754	ადგება	ɑdɡɛbɑ
755	დაჯდება	dɑd͡ʒdɛbɑ
756	დაეცემა	dɑɛt͡sʰɛmɑ
757	დადის	dɑdis
758	აბიჯებს	ɑbid͡ʒɛbs
759	დასეირნობს	dɑsɛirnɔbs
760	მიიჩქარის	miit͡ʃʰkʰɑris
761	აჩქარდება	ɑt͡ʃʰkʰɑrdɛbɑ
762	მიქრის	mikʰris
763	დარბის	dɑrbis
764	ხტის	xtˀis
765	ძვრება	d͡zvrɛbɑ
766	ქანაობს	kʰɑnɑɔbs
767	დაბობღავს	dɑbɔbɣɑvs
768	ცურავს	t͡sʰurɑvs
769	ჩაიძირება	t͡ʃʰɑid͡zirɛbɑ
770	ნიჩაბს უსვამს	nit͡ʃʰɑbs usvɑms
771	დადის	dɑdis
771	მგზავრობს	mɡzɑvrɔbs
772	იფრენს	ipʰrɛns
772	გაფრინდება	ɡɑpʰrindɛbɑ
773	მიდის	midis
774	წამოდის	t͡sˀɑmɔdis
775	მიემგზავრება	miɛmɡzɑvrɛbɑ
776	ჩერდება	t͡ʃʰɛrdɛbɑ
777	შედის	ʃɛdis
778	შედის	ʃɛdis
779	მოდის	mɔdis
780	ჩადის	t͡ʃʰɑdis
781	დაბრუნდება	dɑbrundɛbɑ
782	დარჩება	dɑrt͡ʃʰɛbɑ
783	ელოდება	ɛlɔdɛbɑ
784	ელის	ɛlis
784	დაიცდის	dɑit͡sʰdis
785	ეძებს	ɛd͡zɛbs
785	მოძებნის	mɔd͡zɛbnis
786	მიაგნებს	miɑɡnɛbs
786	გამოძებნის	ɡɑmɔd͡zɛbnis
787	ცდის	t͡sʰdis
787	ცდილობს	t͡sʰdilɔbs
788	მოამზადებს	mɔɑmzɑdɛbs
789	უყვარს	uqˀvɑrs
790	ეტრფის	ɛtˀrpʰis
791	იცინის	it͡sʰinis
792	გულს აუჩუყებს	ɡuls ɑut͡ʃʰuqˀɛbs
793	ტირის	tˀiris
794	შეიგინება	ʃɛiɡinɛbɑ
795	გაბრაზობს	ɡɑbrɑzɔbs
796	შიშობს	ʃiʃɔbs
797	ფრთხილობს	pʰrtʰxilɔbs
798	გაიქცევა	ɡɑikʰt͡sʰɛvɑ
799	გაიქცევა	ɡɑikʰt͡sʰɛvɑ
800	ხედავს	xɛdɑvs
801	ნახავს	nɑxɑvs
802	უყურებს	uqˀurɛbs
803	ისმენს	ismɛns
804	მოისმენს	mɔismɛns
805	გასინჯავს	ɡɑsind͡ʒɑvs
806	ყნოსავს	qˀnɔsɑvs
807	გრძნობს	ɡrd͡znɔbs
808	ეჩვენება	ɛt͡ʃʰvɛnɛbɑ
809	მოჩანს	mɔt͡ʃʰɑns
810	გაიგებს	ɡɑiɡɛbs
811	იყინება	iqˀinɛbɑ
812	აკეთებს	ɑkˀɛtʰɛbs
813	შეიძლება	ʃɛid͡zlɛbɑ
814	უნდა	undɑ
815	დაიწყებს	dɑit͡sˀqˀɛbs
816	ამთავრებს	ɑmtʰɑvrɛbs
817	შეწყვეტს	ʃɛt͡sˀqˀvɛtˀs
818	მოახერხებს	mɔɑxɛrxɛbs
819	გამოდის	ɡɑmɔdis
820	გახსნის	ɡɑxsnis
821	ხურავს	xurɑvs
821	დაკეტავს	dɑkˀɛtˀɑvs
822	დადგამს	dɑdɡɑms
823	დასვამს	dɑsvɑms
824	დადებს	dɑdɛbs
825	შეახებს	ʃɛɑxɛbs
825	მიაკარებს	miɑkˀɑrɛbs
826	შეაერთებს	ʃɛɑɛrtʰɛbs
827	გადააფარებს	ɡɑdɑɑpʰɑrɛbs
828	დაკიდებს	dɑkˀidɛbs
829	დაანთებს	dɑɑntʰɛbs
829	მოუკიდებს	mɔukˀidɛbs
830	აიღებს	ɑiɣɛbs
830	აიყვანს	ɑiqˀvɑns
831	დატოვებს	dɑtˀɔvɛbs
832	დაკარგავს	dɑkˀɑrɡɑvs
833	გაუვარდება	ɡɑuvɑrdɛbɑ
834	გააკეთებს	ɡɑɑkˀɛtʰɛbs
834	გამოიწვევს	ɡɑmɔit͡sˀvɛvs
835	დაამზადებს	dɑɑmzɑdɛbs
836	ააშენებს	ɑɑʃɛnɛbs
837	შეაკეთებს	ʃɛɑkˀɛtʰɛbs
837	გაარემონტებს	ɡɑɑrɛmɔntˀɛbs
838	გამოაკეთებს	ɡɑmɔɑkˀɛtʰɛbs
838	გააუმჯობესებს	ɡɑɑumd͡ʒɔbɛsɛbs
839	შეცვლის	ʃɛt͡sʰvlis
840	თხრის	tʰxris
841	ხრის	xris
842	გაღუნავს	ɡɑɣunɑvs
843	ატრიალებს	ɑtˀriɑlɛbs
844	მოაბრუნებს	mɔɑbrunɛbs
845	შეატრიალებს	ʃɛɑtˀriɑlɛbs
846	ასწევს	ɑst͡sˀɛvs
847	აიყვანს	ɑiqˀvɑns
848	სტაცებს	stˀɑt͡sʰɛbs
849	უჭირავს	ut͡ʃˀirɑvs
850	დააწვება	dɑɑt͡sˀvɛbɑ
851	მისწევს	mist͡sˀɛvs
852	მოფხანს	mɔpʰxɑns
853	ლოკავს	lɔkˀɑvs
854	უკბენს	ukˀbɛns
855	გლეჯს	ɡlɛd͡ʒs
855	მოწყვეტს	mɔt͡sˀqˀvɛtˀs
856	გაჭრის	ɡɑt͡ʃˀris
857	შეკრავს	ʃɛkˀrɑvs
857	გადააბამს	ɡɑdɑɑbɑms
858	ჩაასობს	t͡ʃʰɑɑsɔbs
859	მოიტეხს	mɔitˀɛxs
860	აკაკუნებს	ɑkˀɑkˀunɛbs
861	ლეწავს	lɛt͡sˀɑvs
862	წებავს	t͡sˀɛbɑvs
862	დააწებებს	dɑɑt͡sˀɛbɛbs
863	დაზელს	dɑzɛls
864	უსვამს	usvɑms
865	ლესავს	lɛsɑvs
866	გაჭრის	ɡɑt͡ʃˀris
867	არხევს	ɑrxɛvs
868	არყევს	ɑrqˀɛvs
868	ანძრევს	ɑnd͡zrɛvs
869	აქნევს	ɑkʰnɛvs
870	ღვრის	ɣvris
870	დააქცევს	dɑɑkʰt͡sʰɛvs
871	გაავსებს	ɡɑɑvsɛbs
872	შეახვევს	ʃɛɑxvɛvs
873	მიიტანს	miitˀɑns
874	მიათრევს	miɑtʰrɛvs
875	წევს	t͡sˀɛvs
875	ათრევს	ɑtʰrɛvs
876	შეინახავს	ʃɛinɑxɑvs
877	ისვრის	isvris
878	დაიჭერს	dɑit͡ʃˀɛrs
879	სტაცებს	stˀɑt͡sʰɛbs
880	მალავს	mɑlɑvs
881	დაყოფს	dɑqˀɔpʰs
882	გაგზავნის	ɡɑɡzɑvnis
883	მოიტანს	mɔitˀɑns
884	დაამატებს	dɑɑmɑtˀɛbs
885	ამოიღებს	ɑmɔiɣɛbs
886	იღებს	iɣɛbs
887	აიღებს	ɑiɣɛbs
888	გადაარჩევს	ɡɑdɑɑrt͡ʃʰɛvs
889	ამოარჩევს	ɑmɔɑrt͡ʃʰɛvs
890	ინარჩუნებს	inɑrt͡ʃʰunɛbs
891	აბრკოლებს	ɑbrkˀɔlɛbs
891	გააძნელებს	ɡɑɑd͡znɛlɛbs
892	გააფუჭებს	ɡɑɑpʰut͡ʃˀɛbs
893	დააზიანებს	dɑɑziɑnɛbs
894	დაამტვრევს	dɑɑmtˀvrɛvs
895	გახევს	ɡɑxɛvs
896	მოსპობს	mɔspˀɔbs
896	დაანგრევს	dɑɑnɡrɛvs
897	დაწვავს	dɑt͡sˀvɑvs
898	აძლევს	ɑd͡zlɛvs
899	მიაწოდებს	miɑt͡sˀɔdɛbs
900	აჩუქებს	ɑt͡ʃʰukʰɛbs
901	აღუთქვამს	ɑɣutʰkʰvɑms
902	უსურვებს	usurvɛbs
903	აქებს	ɑkʰɛbs
903	ამკობს	ɑmkˀɔbs
904	აკოცებს	ɑkˀɔt͡sʰɛbs
905	არხევს	ɑrxɛvs
906	გადახურავს	ɡɑdɑxurɑvs
907	გააღვიძებს	ɡɑɑɣvid͡zɛbs
908	დაანახვებს	dɑɑnɑxvɛbs
909	მიჰყავს	mihqˀɑvs
910	ასწავლის	ɑst͡sˀɑvlis
911	ასწავლის	ɑst͡sˀɑvlis
912	აღზრდის	ɑɣzrdis
913	აწარმოებს	ɑt͡sˀɑrmɔɛbs
913	ხელმძღვანელობს	xɛlmd͡zɣvɑnɛlɔbs
914	დააჩქარებს	dɑɑt͡ʃʰkʰɑrɛbs
915	ა--ინებს	ɑ--inɛbs
916	მოიპატიჟებს	mɔipˀɑtˀiʒɛbs
917	შეაერთებს	ʃɛɑɛrtʰɛbs
918	სანახავად მიდის	sɑnɑxɑvɑd midis
919	შეხვდება	ʃɛxvdɛbɑ
920	შეიკრიბება	ʃɛikˀribɛbɑ
921	ეთამაშება	ɛtʰɑmɑʃɛbɑ
922	მღერის	mɣɛris
923	ცეკვავს	t͡sʰɛkˀvɑvs
924	მოშორდება	mɔʃɔrdɛbɑ
925	მიატოვებს	miɑtˀɔvɛbs
926	იხსნის	ixsnis
926	გადაარჩენს	ɡɑdɑɑrt͡ʃʰɛns
927	დარაჯობს	dɑrɑd͡ʒɔbs
927	უთვალთვალებს	utʰvɑltʰvɑlɛbs
928	დაიფარავს	dɑipʰɑrɑvs
929	დაიცავს	dɑit͡sʰɑvs
930	იჩხუბებს	it͡ʃʰxubɛbs
931	ისვრის	isvris
932	გაიმარჯვებს	ɡɑimɑrd͡ʒvɛbs
933	აჯავრებს	ɑd͡ʒɑvrɛbs
934	ცემს	t͡sʰɛms
935	პანღურს ამოჰკრავს	pˀɑnɣurs ɑmɔhkˀrɑvs
936	სჩხვლეტს	st͡ʃʰxvlɛtˀs
937	დაეჯახება	dɑɛd͡ʒɑxɛbɑ
938	ქურდობს	kʰurdɔbs
938	მოიპარავს	mɔipˀɑrɑvs
939	შეაწუხებს	ʃɛɑt͡sˀuxɛbs
940	მობეზრდება	mɔbɛzrdɛbɑ
941	დამალავს	dɑmɑlɑvs
942	შეცდებს	ʃɛt͡sʰdɛbs
943	მოატყუებს	mɔɑtˀqˀuɛbs
944	მოკლავს	mɔkˀlɑvs
945	ცხოვრობს	t͡sʰxɔvrɔbs
945	ბინადრობს	binɑdrɔbs
946	მუშაობს	muʃɑɔbs
947	შეკრებს	ʃɛkˀrɛbs
948	კრეფს	kˀrɛpʰs
949	ნადირობს	nɑdirɔbs
950	თევზაობს	tʰɛvzɑɔbs
951	დააჭერს	dɑɑt͡ʃˀɛrs
952	მწყემსავს	mt͡sˀqˀɛmsɑvs
953	მიერეკება	miɛrɛkˀɛbɑ
954	მიაბამს	miɑbɑms
955	აჭმევს	ɑt͡ʃˀmɛvs
956	წველის	t͡sˀvɛlis
957	კეპავს	kˀɛpˀɑvs
958	რწყავს	rt͡sˀqˀɑvs
959	მწიფდება	mt͡sˀipʰdɛbɑ
960	მოამზადებს	mɔɑmzɑdɛbs
961	მოხარშავს	mɔxɑrʃɑvs
962	გამოაცხობს	ɡɑmɔɑt͡sʰxɔbs
963	შეწვავს	ʃɛt͡sˀvɑvs
964	შეურევს	ʃɛurɛvs
964	გათქვეფს	ɡɑtʰkʰvɛpʰs
965	ქსოვს	kʰsɔvs
966	გაკერავს	ɡɑkˀɛrɑvs
967	შეღებავს	ʃɛɣɛbɑvs
968	გაწმენდს	ɡɑt͡sˀmɛnds
968	გასუფთავებს	ɡɑsupʰtʰɑvɛbs
969	გარეცხავს	ɡɑrɛt͡sʰxɑvs
970	წაშლის	t͡sˀɑʃlis
971	გაავლებს	ɡɑɑvlɛbs
972	დაბლანდავს	dɑblɑndɑvs
973	დაგვის	dɑɡvis
974	ბანაობს	bɑnɑɔbs
975	იბანება	ibɑnɛbɑ
976	გაიხდის	ɡɑixdis
977	ჩაიცვამს	t͡ʃʰɑit͡sʰvɑms
978	ჩაიცვამს	t͡ʃʰɑit͡sʰvɑms
979	დავარცხნის	dɑvɑrt͡sʰxnis
980	მორთავს	mɔrtʰɑvs
981	იტყვის	itˀqˀvis
982	ლაპარაკობს	lɑpˀɑrɑkˀɔbs
983	საუბრობს	sɑubrɔbs
984	ბაასობს	bɑɑsɔbs
984	მუსაიფობს	musɑipʰɔbs
985	ჰკითხავს	hkˀitʰxɑvs
986	სთხოვს	stʰxɔvs
987	მოუთხრობს	mɔutʰxrɔbs
988	აუწყებს	ɑut͡sˀqˀɛbs
988	აცნობებს	ɑt͡sʰnɔbɛbs
989	უწოდებს	ut͡sˀɔdɛbs
990	დაუძახებს	dɑud͡zɑxɛbs
991	ტრაბახობს	tˀrɑbɑxɔbs
992	გადათარგმნის	ɡɑdɑtʰɑrɡmnis
993	ფიქრობს	pʰikʰrɔbs
993	აზროვნებს	ɑzrɔvnɛbs
994	სჯერა	sd͡ʒɛrɑ
995	შენიშვნავს	ʃɛniʃvnɑvs
996	გამოიცნობს	ɡɑmɔit͡sʰnɔbs
997	გაიგებს	ɡɑiɡɛbs
998	გაიგონებს	ɡɑiɡɔnɛbs
999	ისწავლის	ist͡sˀɑvlis
1000	ეცოდინება	ɛt͡sʰɔdinɛbɑ
1001	მოიგონებს	mɔiɡɔnɛbs
1001	გაიხსენებს	ɡɑixsɛnɛbs
1002	ივიწყებს	ivit͡sˀqˀɛbs
1003	ზომავს	zɔmɑvs
1004	ითვლის	itʰvlis
1005	გაიანგარიშებს	ɡɑiɑnɡɑriʃɛbs
1006	კითხულობს	kˀitʰxulɔbs
1007	ხატავს	xɑtˀɑvs
1008	ხაზავს	xɑzɑvs
1009	დაწერს	dɑt͡sˀɛrs
1010	ექნება	ɛkʰnɛbɑ
1011	ყიდულობს	qˀidulɔbs
1012	გაყიდის	ɡɑqˀidis
1013	გადაიხდის	ɡɑdɑixdis
1014	გადაიხდის	ɡɑdɑixdis
1015	ფლობს	pʰlɔbs
1016	მოითმენს	mɔitʰmɛns
