chain_id	row_type	step	count	chain_length	codes	glyphs	from_code	from_glyph	to_code	to_glyph
50	step	3	3				M387	𜋾	M263	𜃁
50	step	3	3				M387~a	𜋿	M263	𜃁
50	step	3	2				M387~ef	𜌆	M263	𜃁
50	step	3	1				M325	𜈒	M263	𜃁
50	step	3	1				M387~a	𜋿	M002	𛴾
50	step	3	1				M387~a	𜋿	M263~b1	𜃆
50	step	3	1				M387	𜋾	M263~a	𜃃
50	step	3	1				M325	𜈒	M263~b1	𜃆
50	step	3	1				M387~ee	𜌄	M263	𜃁
50	step	3	1				M387~ef	𜌆	M002	𛴾
50	step	3	1				M387~c	𜌁	M263~1	𜃂
50	step	3	1				M387~c	𜌁	M036	𛶎
50	step	3	1				M387~ee	𜌄	M002	𛴾
50	step	3	1				M387~a	𜋿	M036	𛶎
50	step	3	1				M387~ca	𜌂	M263	𜃁
51	summary			4	M039~a/M039/M039~c/M039~b M032/M032~a M376/M376~b/M376~a M203~c/M203~a/M203~e/M203~d	𛶯/𛶭/𛶱/𛶰 𛶃/𛶄 𜊽/𜊿/𜊾 𛾴/𛾳/𛾶/𛾵				
51	step	1	1				M039~e	𛶶	M032	𛶃
51	step	1	1				M039~a	𛶯	M032	𛶃
51	step	2	4				M032	𛶃	M376	𜊽
51	step	3	2				M376~b	𜊿	M203~a	𛾳
51	step	3	2				M376	𜊽	M203~a	𛾳
51	step	3	1				M376~a	𜊾	M203~a	𛾳
51	step	3	1				M376	𜊽	M203~c	𛾴
51	step	3	1				M376	𜊽	M203~e	𛾶
51	step	3	1				M376~a	𜊾	M203~c	𛾴
51	step	3	1				M376	𜊽	M203~d	𛾵
52	summary			4	M051~a/M051~b/M051~c M371/M371~c/M371~a/M371~d M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388 M288/M288~d/M288~a/M288~f/M288~e	𛷣/𛷤/𛷥 𜊩/𜊬/𜊪/𜊭 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹				
52	step	1	2				M051~c	𛷥	M371	𜊩
52	step	1	1				M051~c	𛷥	M371~c	𜊬
52	step	2	6				M371	𜊩	M124	𛻃
52	step	2	4				M371	𜊩	M388	𜌓
52	step	2	1				M371	𜊩	M218~b	𜀄
52	step	2	1				M371	𜊩	M218	𛿺
52	step	2	1				M371	𜊩	M124~a	𛻄
52	step	2	1				M371~c	𜊬	M218	𛿺
52	step	3	21				M124	𛻃	M288	𜄱
52	step	3	19				M388	𜌓	M288	𜄱
52	step	3	9				M218	𛿺	M288	𜄱
52	step	3	2				M047	𛷊	M288	𜄱
52	step	3	1				M242~b	𜀼	M288	𜄱
52	step	3	1				M242~ab	𜀻	M288	𜄱
52	step	3	1				M124	𛻃	M288~i	𜄽
53	summary			4	M384~ab/M384/M384~d/M384~e M388/M242~ab/M242~b/M242~n/M218/M218~b/M124/M047 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜋪/𜋨/𜋭/𜋰 𜌓/𜀻/𜀼/𜁂/𛿺/𜀄/𛻃/𛷊 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
53	step	1	2				M384~ab	𜋪	M388	𜌓
53	step	1	1				M384~e	𜋰	M388	𜌓
53	step	1	1				M384	𜋨	M047	𛷊
53	step	2	21				M124	𛻃	M288	𜄱
53	step	2	19				M388	𜌓	M288	𜄱
53	step	2	9				M218	𛿺	M288	𜄱
53	step	2	2				M047	𛷊	M288	𜄱
53	step	2	1				M242~b	𜀼	M288	𜄱
53	step	2	1				M242~ab	𜀻	M288	𜄱
53	step	2	1				M124	𛻃	M288~i	𜄽
53	step	3	39				M288	𜄱	M124	𛻃
53	step	3	28				M288	𜄱	M388	𜌓
53	step	3	6				M288	𜄱	M218	𛿺
53	step	3	1				M288	𜄱	M242~b	𜀼
53	step	3	1				M288~f	𜄺	M047	𛷊
53	step	3	1				M288	𜄱	M242~f	𜁀
53	step	3	1				M288	𜄱	M047	𛷊
54	summary			4	M377+M320+M377/M157/M157~a M388/M242~ab/M242~b/M242~n/M218/M218~b/M124/M047 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜋁/𛽔/𛽤 𜌓/𜀻/𜀼/𜁂/𛿺/𜀄/𛻃/𛷊 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
54	step	1	20				M157	𛽔	M388	𜌓
54	step	1	6				M157	𛽔	M124	𛻃
54	step	1	2				M157~a	𛽤	M388	𜌓
54	step	1	2				M377+M320+M377	𜋁	M388	𜌓
54	step	1	2				M157~a	𛽤	M218	𛿺
54	step	1	1				M157	𛽔	M218	𛿺
54	step	2	21				M124	𛻃	M288	𜄱
54	step	2	19				M388	𜌓	M288	𜄱
54	step	2	9				M218	𛿺	M288	𜄱
54	step	2	2				M047	𛷊	M288	𜄱
54	step	2	1				M242~b	𜀼	M288	𜄱
54	step	2	1				M242~ab	𜀻	M288	𜄱
54	step	2	1				M124	𛻃	M288~i	𜄽
54	step	3	39				M288	𜄱	M124	𛻃
54	step	3	28				M288	𜄱	M388	𜌓
54	step	3	6				M288	𜄱	M218	𛿺
54	step	3	1				M288	𜄱	M242~b	𜀼
54	step	3	1				M288~f	𜄺	M047	𛷊
54	step	3	1				M288	𜄱	M242~f	𜁀
54	step	3	1				M288	𜄱	M047	𛷊
55	summary			4	M059/M059~d/M059~a/M001/M001~b M054/M054~i/M054~b/M054~c M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛸅/𛸉/𛸇/𛴺/𛴽 𛷪/𛷰/𛷮/𛷯 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
55	step	1	4				M001	𛴺	M054	𛷪
55	step	1	3				M059	𛸅	M054	𛷪
55	step	1	1				M059	𛸅	M054~c	𛷯
55	step	1	1				M059~d	𛸉	M054	𛷪
55	step	2	10				M054	𛷪	M288	𜄱
55	step	3	39				M288	𜄱	M124	𛻃
55	step	3	28				M288	𜄱	M388	𜌓
55	step	3	6				M288	𜄱	M218	𛿺
55	step	3	1				M288	𜄱	M242~b	𜀼
55	step	3	1				M288~f	𜄺	M047	𛷊
55	step	3	1				M288	𜄱	M242~f	𜁀
55	step	3	1				M288	𜄱	M047	𛷊
56	summary			4	M286/M286~a M305/M305~g/M036+N39C M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜄭/𜄮 𜆡/𜆸/𛶙 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
56	step	1	1				M286	𜄭	M305	𜆡
56	step	1	1				M286~a	𜄮	M305	𜆡
56	step	2	12				M305	𜆡	M288	𜄱
56	step	2	2				M036+N39C	𛶙	M288	𜄱
56	step	3	39				M288	𜄱	M124	𛻃
56	step	3	28				M288	𜄱	M388	𜌓
56	step	3	6				M288	𜄱	M218	𛿺
56	step	3	1				M288	𜄱	M242~b	𜀼
56	step	3	1				M288~f	𜄺	M047	𛷊
56	step	3	1				M288	𜄱	M242~f	𜁀
56	step	3	1				M288	𜄱	M047	𛷊
57	summary			4	M294~a M036/M002/M002~b/M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𜅗 𛶎/𛴾/𛵀/𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
57	step	1	6				M294~a	𜅗	M036	𛶎
57	step	2	6				M002~b	𛵀	M387~ee	𜌄
57	step	2	4				M002	𛴾	M387~a	𜋿
57	step	2	4				M263~a	𜃃	M387~ef	𜌆
57	step	2	4				M263	𜃁	M387~ef	𜌆
57	step	2	3				M036	𛶎	M387~a	𜋿
57	step	2	2				M263	𜃁	M387	𜋾
57	step	2	2				M036	𛶎	M387	𜋾
57	step	2	2				M036	𛶎	M387~ef	𜌆
57	step	2	2				M263	𜃁	M387~a	𜋿
57	step	2	1				M036	𛶎	M387~c	𜌁
57	step	2	1				M263~a	𜃃	M387~a	𜋿
57	step	2	1				M263~b1	𜃆	M387~ef	𜌆
57	step	2	1				M263~b1	𜃆	M387	𜋾
57	step	2	1				M036	𛶎	M325~g	𜈖
57	step	2	1				M002	𛴾	M387	𜋾
57	step	2	1				M263	𜃁	M387~ca	𜌂
57	step	3	7				M387~ef	𜌆	M036	𛶎
57	step	3	5				M387~ee	𜌄	M002~b	𛵀
57	step	3	4				M387	𜋾	M036	𛶎
57	step	3	4				M387~a	𜋿	M263~a	𜃃
57	step	3	3				M387	𜋾	M263	𜃁
57	step	3	3				M387~a	𜋿	M263	𜃁
57	step	3	2				M387~ef	𜌆	M263	𜃁
57	step	3	1				M325	𜈒	M263	𜃁
57	step	3	1				M387~a	𜋿	M002	𛴾
57	step	3	1				M387~a	𜋿	M263~b1	𜃆
57	step	3	1				M387	𜋾	M263~a	𜃃
57	step	3	1				M325	𜈒	M263~b1	𜃆
57	step	3	1				M387~ee	𜌄	M263	𜃁
57	step	3	1				M387~ef	𜌆	M002	𛴾
57	step	3	1				M387~c	𜌁	M263~1	𜃂
57	step	3	1				M387~c	𜌁	M036	𛶎
57	step	3	1				M387~ee	𜌄	M002	𛴾
57	step	3	1				M387~a	𜋿	M036	𛶎
57	step	3	1				M387~ca	𜌂	M263	𜃁
58	summary			4	M372 M388/M242~ab/M242~b/M242~n/M218/M218~b/M124/M047 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜊯 𜌓/𜀻/𜀼/𜁂/𛿺/𜀄/𛻃/𛷊 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
58	step	1	2				M372	𜊯	M388	𜌓
58	step	2	21				M124	𛻃	M288	𜄱
58	step	2	19				M388	𜌓	M288	𜄱
58	step	2	9				M218	𛿺	M288	𜄱
58	step	2	2				M047	𛷊	M288	𜄱
58	step	2	1				M242~b	𜀼	M288	𜄱
58	step	2	1				M242~ab	𜀻	M288	𜄱
58	step	2	1				M124	𛻃	M288~i	𜄽
58	step	3	39				M288	𜄱	M124	𛻃
58	step	3	28				M288	𜄱	M388	𜌓
58	step	3	6				M288	𜄱	M218	𛿺
58	step	3	1				M288	𜄱	M242~b	𜀼
58	step	3	1				M288~f	𜄺	M047	𛷊
58	step	3	1				M288	𜄱	M242~f	𜁀
58	step	3	1				M288	𜄱	M047	𛷊
59	summary			4	M417~h/M417~f/M417~d M056~f/M056/M056~e M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜌦/𜌤/𜌢 𛷳/𛷱/𛷲 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
59	step	1	1				M417~e	𜌣	M056~f	𛷳
59	step	1	1				M417~f	𜌤	M056~f	𛷳
59	step	2	14				M056~f	𛷳	M288	𜄱
59	step	2	1				M056~e	𛷲	M288	𜄱
59	step	2	1				M056	𛷱	M288	𜄱
59	step	3	39				M288	𜄱	M124	𛻃
59	step	3	28				M288	𜄱	M388	𜌓
59	step	3	6				M288	𜄱	M218	𛿺
59	step	3	1				M288	𜄱	M242~b	𜀼
59	step	3	1				M288~f	𜄺	M047	𛷊
59	step	3	1				M288	𜄱	M242~f	𜁀
59	step	3	1				M288	𜄱	M047	𛷊
60	summary			4	M131+M388 M218/M218~b/M242~ab/M242~b/M242~n/M124/M047/M388 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛻜 𛿺/𜀄/𜀻/𜀼/𜁂/𛻃/𛷊/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
60	step	1	2				M131+M388	𛻜	M218	𛿺
60	step	1	1				M131+M388	𛻜	M388	𜌓
60	step	2	21				M124	𛻃	M288	𜄱
60	step	2	19				M388	𜌓	M288	𜄱
60	step	2	9				M218	𛿺	M288	𜄱
60	step	2	2				M047	𛷊	M288	𜄱
60	step	2	1				M242~b	𜀼	M288	𜄱
60	step	2	1				M242~ab	𜀻	M288	𜄱
60	step	2	1				M124	𛻃	M288~i	𜄽
60	step	3	39				M288	𜄱	M124	𛻃
60	step	3	28				M288	𜄱	M388	𜌓
60	step	3	6				M288	𜄱	M218	𛿺
60	step	3	1				M288	𜄱	M242~b	𜀼
60	step	3	1				M288~f	𜄺	M047	𛷊
60	step	3	1				M288	𜄱	M242~f	𜁀
60	step	3	1				M288	𜄱	M047	𛷊
61	summary			4	M265~f/M265 M354 M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𜃗/𜃓 𜉠 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
61	step	1	1				M265~f	𜃗	M354	𜉠
61	step	1	1				M265	𜃓	M354	𜉠
61	step	2	3				M354	𜉠	M387~l	𜌐
61	step	2	2				M354	𜉠	M387	𜋾
61	step	2	1				M354	𜉠	M387~c	𜌁
61	step	2	1				M354	𜉠	M387~b	𜌀
61	step	3	7				M387~ef	𜌆	M036	𛶎
61	step	3	5				M387~ee	𜌄	M002~b	𛵀
61	step	3	4				M387	𜋾	M036	𛶎
61	step	3	4				M387~a	𜋿	M263~a	𜃃
61	step	3	3				M387	𜋾	M263	𜃁
61	step	3	3				M387~a	𜋿	M263	𜃁
61	step	3	2				M387~ef	𜌆	M263	𜃁
61	step	3	1				M325	𜈒	M263	𜃁
61	step	3	1				M387~a	𜋿	M002	𛴾
61	step	3	1				M387~a	𜋿	M263~b1	𜃆
61	step	3	1				M387	𜋾	M263~a	𜃃
61	step	3	1				M325	𜈒	M263~b1	𜃆
61	step	3	1				M387~ee	𜌄	M263	𜃁
61	step	3	1				M387~ef	𜌆	M002	𛴾
61	step	3	1				M387~c	𜌁	M263~1	𜃂
61	step	3	1				M387~c	𜌁	M036	𛶎
61	step	3	1				M387~ee	𜌄	M002	𛴾
61	step	3	1				M387~a	𜋿	M036	𛶎
61	step	3	1				M387~ca	𜌂	M263	𜃁
62	summary			4	M344/M344~d M122/M122~3/M247~g/M247~f/M247~a/M247~b/M247/M374~c/M374~a M376/M376~b/M376~a M203~c/M203~a/M203~e/M203~d	𜈻/𜈼 𛺹/𛺼/𜁥/𜁤/𜁟/𜁠/𜁞/𜊵/𜊴 𜊽/𜊿/𜊾 𛾴/𛾳/𛾶/𛾵				
62	step	1	2				M344	𜈻	M122	𛺹
62	step	2	5				M247~g	𜁥	M376	𜊽
62	step	2	4				M374~c	𜊵	M376	𜊽
62	step	2	4				M122	𛺹	M376	𜊽
62	step	3	2				M376~b	𜊿	M203~a	𛾳
62	step	3	2				M376	𜊽	M203~a	𛾳
62	step	3	1				M376~a	𜊾	M203~a	𛾳
62	step	3	1				M376	𜊽	M203~c	𛾴
62	step	3	1				M376	𜊽	M203~e	𛾶
62	step	3	1				M376~a	𜊾	M203~c	𛾴
62	step	3	1				M376	𜊽	M203~d	𛾵
63	summary			3	M340/M106+M288/M106~2+M288/M038~e/M038~a/M038~a2/M038~b1/M038~i/M038~b/M038~f/M391/M195+M057 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜈱/𛺄𜄱/𛺈/𛶨/𛶡/𛶣/𛶥/𛶬/𛶤/𛶪/𜌗/𛾥 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
63	step	1	7				M391	𜌗	M288	𜄱
63	step	1	7				M195+M057	𛾥	M288	𜄱
63	step	1	5				M340	𜈱	M288	𜄱
63	step	1	3				M106~2+M288	𛺈	M288	𜄱
63	step	1	2				M038~e	𛶨	M288	𜄱
63	step	1	1				M038~b1	𛶥	M288	𜄱
63	step	1	1				M038~i	𛶬	M288	𜄱
63	step	1	1				M195+M057~a4	𛾦	M288	𜄱
63	step	1	1				M038~b	𛶤	M288	𜄱
63	step	1	1				M038~h	𛶫	M288	𜄱
63	step	2	39				M288	𜄱	M124	𛻃
63	step	2	28				M288	𜄱	M388	𜌓
63	step	2	6				M288	𜄱	M218	𛿺
63	step	2	1				M288	𜄱	M242~b	𜀼
63	step	2	1				M288~f	𜄺	M047	𛷊
63	step	2	1				M288	𜄱	M242~f	𜁀
63	step	2	1				M288	𜄱	M047	𛷊
64	summary			3	M106+M288/M106~2+M288/M038~e/M038~a/M038~a2/M038~b1/M038~i/M038~b/M038~f/M391/M340/M195+M057 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛺄𜄱/𛺈/𛶨/𛶡/𛶣/𛶥/𛶬/𛶤/𛶪/𜌗/𜈱/𛾥 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
64	step	1	7				M391	𜌗	M288	𜄱
64	step	1	7				M195+M057	𛾥	M288	𜄱
64	step	1	5				M340	𜈱	M288	𜄱
64	step	1	3				M106~2+M288	𛺈	M288	𜄱
64	step	1	2				M038~e	𛶨	M288	𜄱
64	step	1	1				M038~b1	𛶥	M288	𜄱
64	step	1	1				M038~i	𛶬	M288	𜄱
64	step	1	1				M195+M057~a4	𛾦	M288	𜄱
64	step	1	1				M038~b	𛶤	M288	𜄱
64	step	1	1				M038~h	𛶫	M288	𜄱
64	step	2	39				M288	𜄱	M124	𛻃
64	step	2	28				M288	𜄱	M388	𜌓
64	step	2	6				M288	𜄱	M218	𛿺
64	step	2	1				M288	𜄱	M242~b	𜀼
64	step	2	1				M288~f	𜄺	M047	𛷊
64	step	2	1				M288	𜄱	M242~f	𜁀
64	step	2	1				M288	𜄱	M047	𛷊
65	summary			3	M175/M370/M370~c/M131~e/M131/M131~k/M320 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛽹/𜊛/𜊤/𛻟/𛻛/𛻤/𜇶 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
65	step	1	14				M370	𜊛	M288	𜄱
65	step	1	2				M131~e	𛻟	M288	𜄱
65	step	1	2				M320	𜇶	M288	𜄱
65	step	1	1				M175	𛽹	M288	𜄱
65	step	1	1				M175~b	𛾌	M288	𜄱
65	step	1	1				M370~da	𜊦	M288	𜄱
65	step	2	39				M288	𜄱	M124	𛻃
65	step	2	28				M288	𜄱	M388	𜌓
65	step	2	6				M288	𜄱	M218	𛿺
65	step	2	1				M288	𜄱	M242~b	𜀼
65	step	2	1				M288~f	𜄺	M047	𛷊
65	step	2	1				M288	𜄱	M242~f	𜁀
65	step	2	1				M288	𜄱	M047	𛷊
66	summary			3	M320/M370/M370~c/M131~e/M131/M131~k/M175 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜇶/𜊛/𜊤/𛻟/𛻛/𛻤/𛽹 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
66	step	1	14				M370	𜊛	M288	𜄱
66	step	1	2				M131~e	𛻟	M288	𜄱
66	step	1	2				M320	𜇶	M288	𜄱
66	step	1	1				M175	𛽹	M288	𜄱
66	step	1	1				M175~b	𛾌	M288	𜄱
66	step	1	1				M370~da	𜊦	M288	𜄱
66	step	2	39				M288	𜄱	M124	𛻃
66	step	2	28				M288	𜄱	M388	𜌓
66	step	2	6				M288	𜄱	M218	𛿺
66	step	2	1				M288	𜄱	M242~b	𜀼
66	step	2	1				M288~f	𜄺	M047	𛷊
66	step	2	1				M288	𜄱	M242~f	𜁀
66	step	2	1				M288	𜄱	M047	𛷊
67	summary			3	M391/M106+M288/M106~2+M288/M038~e/M038~a/M038~a2/M038~b1/M038~i/M038~b/M038~f/M340/M195+M057 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𜌗/𛺄𜄱/𛺈/𛶨/𛶡/𛶣/𛶥/𛶬/𛶤/𛶪/𜈱/𛾥 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
67	step	1	7				M391	𜌗	M288	𜄱
67	step	1	7				M195+M057	𛾥	M288	𜄱
67	step	1	5				M340	𜈱	M288	𜄱
67	step	1	3				M106~2+M288	𛺈	M288	𜄱
67	step	1	2				M038~e	𛶨	M288	𜄱
67	step	1	1				M038~b1	𛶥	M288	𜄱
67	step	1	1				M038~i	𛶬	M288	𜄱
67	step	1	1				M195+M057~a4	𛾦	M288	𜄱
67	step	1	1				M038~b	𛶤	M288	𜄱
67	step	1	1				M038~h	𛶫	M288	𜄱
67	step	2	39				M288	𜄱	M124	𛻃
67	step	2	28				M288	𜄱	M388	𜌓
67	step	2	6				M288	𜄱	M218	𛿺
67	step	2	1				M288	𜄱	M242~b	𜀼
67	step	2	1				M288~f	𜄺	M047	𛷊
67	step	2	1				M288	𜄱	M242~f	𜁀
67	step	2	1				M288	𜄱	M047	𛷊
68	summary			3	M038~e/M038~a/M038~a2/M038~b1/M038~i/M038~b/M038~f/M106+M288/M106~2+M288/M391/M340/M195+M057 M288/M288~d/M288~a/M288~f/M288~e M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388	𛶨/𛶡/𛶣/𛶥/𛶬/𛶤/𛶪/𛺄𜄱/𛺈/𜌗/𜈱/𛾥 𜄱/𜄸/𜄵/𜄺/𜄹 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓				
68	step	1	7				M391	𜌗	M288	𜄱
68	step	1	7				M195+M057	𛾥	M288	𜄱
68	step	1	5				M340	𜈱	M288	𜄱
68	step	1	3				M106~2+M288	𛺈	M288	𜄱
68	step	1	2				M038~e	𛶨	M288	𜄱
68	step	1	1				M038~b1	𛶥	M288	𜄱
68	step	1	1				M038~i	𛶬	M288	𜄱
68	step	1	1				M195+M057~a4	𛾦	M288	𜄱
68	step	1	1				M038~b	𛶤	M288	𜄱
68	step	1	1				M038~h	𛶫	M288	𜄱
68	step	2	39				M288	𜄱	M124	𛻃
68	step	2	28				M288	𜄱	M388	𜌓
68	step	2	6				M288	𜄱	M218	𛿺
68	step	2	1				M288	𜄱	M242~b	𜀼
68	step	2	1				M288~f	𜄺	M047	𛷊
68	step	2	1				M288	𜄱	M242~f	𜁀
68	step	2	1				M288	𜄱	M047	𛷊
69	summary			3	M246~b/M246/M246~m/M246~c/M246~o M376/M376~b/M376~a M203~c/M203~a/M203~e/M203~d	𜁔/𜁒/𜁛/𜁕/𜁜 𜊽/𜊿/𜊾 𛾴/𛾳/𛾶/𛾵				
69	step	1	1				M246	𜁒	M376	𜊽
69	step	1	1				M246~b	𜁔	M376	𜊽
69	step	2	2				M376~b	𜊿	M203~a	𛾳
69	step	2	2				M376	𜊽	M203~a	𛾳
69	step	2	1				M376~a	𜊾	M203~a	𛾳
69	step	2	1				M376	𜊽	M203~c	𛾴
69	step	2	1				M376	𜊽	M203~e	𛾶
69	step	2	1				M376~a	𜊾	M203~c	𛾴
69	step	2	1				M376	𜊽	M203~d	𛾵
70	summary			3	M207/M207~m/M207~d/M207~e/M207~b M081 M311~b/M311/M311~g	𛿈/𛿐/𛿌/𛿍/𛿊 𛹌 𜇅/𜇄/𜇆				
70	step	1	1				M207~d	𛿌	M081~1	𛹍
70	step	1	1				M207~d	𛿌	M081	𛹌
70	step	2	4				M081	𛹌	M311~b	𜇅
71	summary			3	M217/M217~e/M217~a M124/M242~ab/M242~b/M242~n/M218/M218~b/M047/M388 M288/M288~d/M288~a/M288~f/M288~e	𛿯/𛿳/𛿲 𛻃/𜀻/𜀼/𜁂/𛿺/𜀄/𛷊/𜌓 𜄱/𜄸/𜄵/𜄺/𜄹				
71	step	1	3				M217	𛿯	M124	𛻃
71	step	1	1				M217	𛿯	M218	𛿺
71	step	2	21				M124	𛻃	M288	𜄱
71	step	2	19				M388	𜌓	M288	𜄱
71	step	2	9				M218	𛿺	M288	𜄱
71	step	2	2				M047	𛷊	M288	𜄱
71	step	2	1				M242~b	𜀼	M288	𜄱
71	step	2	1				M242~ab	𜀻	M288	𜄱
71	step	2	1				M124	𛻃	M288~i	𜄽
72	summary			3	M374~c/M374~a/M247~g/M247~f/M247~a/M247~b/M247/M122/M122~3 M376/M376~b/M376~a M203~c/M203~a/M203~e/M203~d	𜊵/𜊴/𜁥/𜁤/𜁟/𜁠/𜁞/𛺹/𛺼 𜊽/𜊿/𜊾 𛾴/𛾳/𛾶/𛾵				
72	step	1	5				M247~g	𜁥	M376	𜊽
72	step	1	4				M374~c	𜊵	M376	𜊽
72	step	1	4				M122	𛺹	M376	𜊽
72	step	2	2				M376~b	𜊿	M203~a	𛾳
72	step	2	2				M376	𜊽	M203~a	𛾳
72	step	2	1				M376~a	𜊾	M203~a	𛾳
72	step	2	1				M376	𜊽	M203~c	𛾴
72	step	2	1				M376	𜊽	M203~e	𛾶
72	step	2	1				M376~a	𜊾	M203~c	𛾴
72	step	2	1				M376	𜊽	M203~d	𛾵
73	summary			3	M111~a/M111/M111~b/M111~o/M111~d/M111~e/M111~f/M111~m M387/M387~ef/M387~l/M387~a/M387~c/M387~ee/M387~ca/M387~i/M387~h/M387~hb/M325/M325~d M263/M263~1/M263~a/M263~b1/M263~b/M263~f/M263~e/M002/M002~b/M036	𛺒/𛺑/𛺓/𛺠/𛺕/𛺖/𛺗/𛺞 𜋾/𜌆/𜌐/𜋿/𜌁/𜌄/𜌂/𜌎/𜌋/𜌍/𜈒/𜈔 𜃁/𜃂/𜃃/𜃆/𜃅/𜃈/𜃇/𛴾/𛵀/𛶎				
73	step	1	1				M111~a	𛺒	M387~c	𜌁
73	step	1	1				M111~d	𛺕	M387	𜋾
73	step	1	1				M111~d	𛺕	M387~ca	𜌂
73	step	2	7				M387~ef	𜌆	M036	𛶎
73	step	2	5				M387~ee	𜌄	M002~b	𛵀
73	step	2	4				M387	𜋾	M036	𛶎
73	step	2	4				M387~a	𜋿	M263~a	𜃃
73	step	2	3				M387	𜋾	M263	𜃁
73	step	2	3				M387~a	𜋿	M263	𜃁
73	step	2	2				M387~ef	𜌆	M263	𜃁
73	step	2	1				M325	𜈒	M263	𜃁
73	step	2	1				M387~a	𜋿	M002	𛴾
73	step	2	1				M387~a	𜋿	M263~b1	𜃆
73	step	2	1				M387	𜋾	M263~a	𜃃
73	step	2	1				M325	𜈒	M263~b1	𜃆
73	step	2	1				M387~ee	𜌄	M263	𜃁
73	step	2	1				M387~ef	𜌆	M002	𛴾
