 № 	English 	Aryan		Telugu 	Tamil 	Malayalam 	Kannada 	Tulu 	Gondi 	Konda-Dora 	Brahui
114	to cut 	കോത് (/koːt̪ɨ̆/) 	++ … ?	కోయు (kōyu) 	வெட்டு (veṭṭu), (koithu) 	മുറിക്ക് (/murikkɨ̆/), വെട്ട് (/ʋeʈʈɨ̆/), കോത് (/koːt̪ɨ̆/) (lop off), കൊയ്യുക (/kojjuka/) (for harvesting), ചെത്ത് (/t͡ʃet̪t̪ɨ̆/) (trim or slice off), പൂള് (/puːlɨ̆/) (slice), അരി (/aɾi/) (chop) 	ಕತ್ತರಿಸು 	 	 	 	
115	to split 	చీల్చు (cīlcu)பிள (pila) 
	~++	చీల్చు (cīlcu) 	பிள (pila) 	പിളർക്ക് (/piɭaɾkkɨ̆/), പൂള് (/puːlɨ̆/) (slice) 	ಸೀಳು 	 	 	 	
116	to stab (or stick) 	Cut / pod	++	పొడుచు (poḍucu), కుచ్చు /kuɕːu/ 	குத்து(kuthu) 	കുത്ത് (/kut̪t̪ɨ̆/) 	ಇರಿ 	 	 	 	
117	to scratch (an itch) 	சொரி (sori) 	~++	గీరు (gīru) 	சொரி (sori) 	ചൊറിയ് (/t͡ʃorijɨ̆/), മാന്ത് (/maːn̪t̪ɨ̆/) 	ಕೆರೆ 	 	 	 	
118	to dig 		<<	తవ్వు (tavvu) 	தோண்டு (thondu) 	കുഴിക്ക് (/kuɻikkɨ̆/), തോണ്ട് (/t̪oːnʈɨ̆/), മാന്ത് (/maːn̪t̪ɨ̆/) 	ತೋಡು 	 	 	 	
119	to swim 	vhita, naun	+?	ఈదు (īdu) 	நீந்து (neenthu) 	നീന്ത് (/n̪iːn̪t̪ɨ̆/) 	ಈಜು 	 	 	 	
120	to fly 	பற (paṟa) 	++	ఎగురు (eguru) (intransitive), ఎగరవేయు (egaravēyu) (transitive) 	பற (paṟa) 	പറക്ക് (/parakkɨ̆/) 	ಹಾರು 	 	 	 	
121	to walk 		?	నడుచు (naḍucu) 	நட (nada) 	നടക്ക് (/n̪aʈakkɨ̆/), നട (/n̪aʈa/) 	ನಡೆ 	 	 	 	
122	to come 	வா (vā) 	++ >>	వచ్చు (vaccu) 	வா (vā) 	വരുക (/ʋaɾuka/), വാ (/ʋaː/) 	ಬಾ 	 	 	 	 (banning)
123	to lie (as on one's side) 			పడుకొను (paḍukonu) 	கிட (kida), (padu) 	കിടക്ക് (/kiʈakkɨ̆/), കിട (/kiʈa/), ചായ് (/t͡ʃaːjɨ̆/) (repose; from lean to a side), ചരിയ് (/t͡ʃaɾijɨ̆/) (repose; from lean to a side) 	ಪಡು 	 	 	 	
124	to sit 			కూర్చొను (kūrconu) 	உட்கார் (uṭkār) 	ഇരിക്ക് (/iɾikkɨ̆/), ഇരി (/iɾi/) 	ಕೂರು 	 	 	 	
125	to stand 		!?	నిలుచొను (niluconu), నిలబడు (nilabaḍu) 	நில் (nil) 	നിൽക്ക് (/n̪ilkkɨ̆/), നിക്ക് (/n̪ikkɨ̆/) 	ನಿಲ್ಲು 	 	 	 	
126	to turn (change direction) 	തിരി (/t̪iɾi/) 	++ …	తిప్పు (tippu) (transitive), తిరుగు (tirugu) (intransitive) 	திரும்பு (thirumbu) 	തിരി (/t̪iɾi/) 	ತಿರುಗು 	 	 	 	 ('ars-)
127	to fall (as in drop) 			పడు (paḍu) 	விழு (vizhu) 	വീഴ് (/ʋiːɻɨ̆/) 	ಬೀಳು 	 	 	 	
128	to give 	தா (thā) 	~	ఇచ్చు (iccu) 	தா (thā) 	താ (/t̪aː/), തരുക (/t̪aɾuka/), കൊട് (/koʈɨ̆/), നൽക് (/n̪alkɨ̆/) 	ಕೊಡು 	 	 	 	
129	to hold (in one's hand) 	𓂘	!?	పట్టుకొను (pattukonu) 	கொள் (koḷ), பிடி (pidi) 	പിടി (/piʈi/), പിടിക്ക് (/piʈikkɨ̆/) 	ಹಿಡಿ 	 	 	 	
130	to squeeze 	quetch	~	పిసుకు (pisuku) 	கசக்கு (kasakku), (pisuku) 	ഞെക്ക് (/ɲekkɨ̆/), ഞെരുക്ക് (/ɲeɾukkɨ̆/), പിഴി (/piɻi/) 	ಹಿಚುಕು 	 	 	 	
131	to rub 	rud	~	రుద్దు (ruddu) 	தேய் (thei) 	ഉരയ്ക്ക് (/uɾajkkɨ̆/), തൂക്ക് (/t̪uːkkɨ̆/), തലോട് (/t̪aloːt̪ɨ̆/), തേയ്ക്ക് (/t̪eːjkkɨ̆/) 	ಉಜ್ಜು 	 	 	 	
132	to wash 		??	కడుగు (kaḍugu) 	கழுவு (kaḻuvu) 	കഴുക് (/kaɻukɨ̆/) 	ತೊಳೆ, ಒಗೆ, ಕುಸುಬು 	 	 	 	
133	to wipe 			తుడుచు (tuḍucu) 	துடை (thudai) 	തുടയ്ക്ക് (/t̪uʈajkkɨ̆/), തൂക്ക് (/t̪uːkkɨ̆/) 	ಒರೆಸು 	 	 	 	
134	to pull 	இழு (izhu)  zieh	~+	లాగు (lāgu) 	இழு (izhu) 	വലിക്ക് (/ʋalikkɨ̆/) 	ಎಳಿ 	 	 	 	
135	to push 			నెట్టు (neṭṭu), తోయు (tōyu) 	தள்ளு (thallu) 	തള്ള് (/t̪aɭɭɨ̆/), തെള്ള് (/t̪eɭɭɨ̆/) 	ನೂಕು 	 	 	 	
136	to throw 			విసురు (visuru) 	வீசு (visu) 	എറിയ് (/erijɨ̆/) 	ಎಸಿ 	 	 	 	 (biT-)
137	to tie 	Cattiel ++	++	కట్టు (kaṭṭu) 	கட்டு (kaṭṭu) 	കെട്ട് (/keʈʈɨ̆/) 	ಕಟ್ಟು (kaṭṭu) 	 	 	 	
138	to sew 	<> Kutte		కుట్టు (kuṭṭu) 	தை (tai) 	തൈക്ക് (/t̪aɪkkɨ̆/), തയിക്ക് (/t̪ajikkɨ̆/), തുന്ന് (/t̪unnɨ̆/) 	ಹೊಲಿ 	 	 	 	
139	to count 	le’kincu	~?	లెక్కించు (lekkincu) 	எண் (eṇ) 	എണ്ണ് (/eɳɳɨ̆/) 	ಎಣಿಸು 	 	 	 	
140	to say 		x	చెప్పు (ceppu) 	சொல் (sol) 	പറയ്‌ (/parajɨ̆/), ചൊല്ല് (/t͡ʃollɨ̆/) മൊഴിക്ക് (/moɻikkɨ̆/) 	ಹೇಳು 	 	 	 	
141	to sing 			పాడు (pāḍu) 	பாடு (pādu) 	പാട് (/paːʈɨ̆/) 	ಹಾಡು 	 	 	 	
142	to play 			ఆడు (āḍu) 	விளையாடு (vilaiyādu) 	കളി (/kaɭi/), കളിക്ക് (/kaɭikkɨ̆/), ആട് (/aːʈɨ̆/) 	ಆಡು 	 	 	 	
143	to float 		<	తేలు (tēlu) 	மித (mitha) 	പൊങ്ങ് (/poŋŋɨ̆/), പൊന്ത് (/pon̪t̪ɨ̆/) 	ತೇಲು 	 	 	 	
144	to flow 			పారు (pāru) 	ஒழுகு (ozhugu) 	ഒഴുക് (/oɻukɨ̆/), ഒലിക്ക് (/olikkɨ̆/) 	ಹರಿ 	 	 	 	
145	to freeze 			గడ్డకట్టు (gaḍḍakaṭṭu) 	உறை (uRai) 	ഉറയ്ക്ക് (/urajkkɨ̆/), കട്ടയാക് (/kaʈʈajaːkɨ̆/) 	ಹೆಪ್ಪುಗಟ್ಟು 	 	 	 	
146	to swell 			వాచు (vācu) 	வீங்கு (veengu) 	വീർക്ക് (/ʋiːɾkkɨ̆/) 	ಊದು 	 	 	 	
147	sun 	sūryu ñāyi’ṟu	++ <> Africa!	సూర్యుడు (sūryuḍu), పొద్దు (poddu) 	ஞாயிறு (ñāyiṟu) 	ഞായർ (/ɲaːjaɾ/) 	ಹೊತ್ತು 	 	 	 	 (de)
148	moon 		??--	చంద్రుడు (caMdruḍu), చందమామ (caMdamāma), నెలవేల్పు (nelavēlpu) 	நிலா (nilā), (thingal) 	തിങ്കൾ (/t̪iŋkaɭ/), നിലാവ് (/n̪ilaːʋɨ̆/) 	ತಿಂಗಳು 	 	 	 	
149	star 	akstra@nakht!!	+++ >>	నక్షత్రం (nakṣatraM), తార (tāra), చుక్క (cukka) 	விண்மீன் (viṇmīṉ), (natchatram) 	താരം (/t̪aːɾam/) 	ಅರಿಲು, ಚುಕ್ಕೆ 	 	 	 	
150	water 	nar, nil!!	~+!	నీరు (nīru) 	நீர் (nīr) 	വെള്ളം (/ʋeɭɭam/), നീർ (/n̪iːɾ/) 	ನೀರು 	 	 	 	 (dîr)
151	to rain 	kurain+	~+!	కురియు (kuriyu), వర్షించు (varṣiMcu) 	பொழி (pozhi), (mazhai) 	പെയ്യുക (/pejjuka/), പൊഴി (/poɻi/) 	ಮಳೆಸುರಿ 	 	 	 	
152	river 	naturu, aria!	~+!	నది (nadi) 	ஆறு (āṟu) 	പുഴ (/puɻa/), ആറ് (/aːrɨ̆/) 	ಹೊಳೆ 	 	 	 	
153	lake 		<	సరస్సు (sarassu) 	எரி (eri) 	കായൽ (/kaːjal/) 	ಕೆರೆ 	 	 	 	 (d.and)
154	sea (as in ocean) 	seama’ra	+>>	సముద్రం (samudraM) కడలి (kaḍali) 	கடல் (kadal) 	കടൽ (/kaʈal/) 	ಕಡಲು 	 	 	 	
155	salt 			ఉప్పు (uppu) 	உப்பு (uppu) 	ഉപ്പ് (/uppɨ̆/) 	ಉಪ್ಪು (uppu) 	 	 	 	 (be)
156	stone 	ġebla	<>	రాయి (rāyi) 	கல் (kal) 	കല്ല് (/kallɨ̆/), കൽ (/kal/) 	ಕಲ್ಲು 	 	 	 	 (xal)
157	sand 		??	ఇసుక (isuka) 	மணல் (manal) 	മണൽ (/maɳal/), പൂഴി (/puːɻi/) 	ಮರಳು, ಉಸುಕು 	 	 	 	
158	dust 	dumnst@…! Pust!	<<++!	దుమ్ము (dummu) 	புழுதி (puzhudhi), தூசி (thoosi) 	പൊടി (/poʈi/), കാരം (/kaːɾam/) 	ದುಂಬು 	 	 	 	
159	earth (as in soil) 		!?	మన్ను (mannu), మట్టి (maṭṭi), నేల (nēla) 	மண் (maṇ=sand) 	മണ്ണ് (/maɳɳɨ̆/), മണ്‍ (/maɳ/) നിലം (/n̪ilam/) 	ನೆಲ 	 	 	 	
160	cloud 			మబ్బు (mabbu) 	மேகம் (mēgam) 	മേഘം (megham) 	ಮೋಡ 	 	 	 	
161	fog 			పొగమంచు (pogamancu) 	பனி (pani) 	മഞ്ഞ്‌ (/maɲɲɨ̆/) പനി- (/pani-/) 	ಕಪ್ಪೆ 	 	 	 	
162	SKY	Nir.vanam!!!	+?	నింగి (ningi), ఆకాశం(ākāśaM] 	வானம் (vaanam) 	വാനം (/ʋaːnam/), മാനം (/maːnam/), വിണ്ണ് (/ʋiɳɳɨ̆/) 	ಮುಗಿಲು 	 	 	 	
163	wind (as in breeze) 	gale++ காற்று (kāṟṟu) 	++ <<!	గాలి (gāli) 	காற்று (kāṟṟu) 	കാറ്റ് (/kaːrrɨ̆/) 	ಗಾಳಿ 	 	 	 	 (ta'oo)
164	snow 			మంచు (mancu) 	பனி (pani) 	മഞ്ഞ്‌ (/maɲɲɨ̆/) (from mist/fog) പനി- (/pani-/) 	ಮಂಜು 	 	 	 	
165	ice 			గడ్డమంచు (gaḍḍamancu) 	பனிக்கட்டி (panikkatti) 	മഞ്ഞുകട്ട (/maɲɲukaʈʈa/) (from mist+solid) 	ಮಂಜುಗಡ್ಡೆ 	 	 	 	
166	smoke 			పొగ (poga) 	புகை (pugai) 	പുക (/puka/) 	ಹೊಗೆ (hoge) 	 	 	 	
167	fire 		--	మంట (maNța), నిప్పు (nippu) 	தீ (thee) 	തീ (/t̪iː/) 	ಬೆಂಕಿ 	 	 	 	
168	ash 			బూడిద (būḍida) 	சாம்பல் (saambal) 	ചാമ്പൽ (/t͡ʃaːmpal/), ചാരം (/t͡ʃaːɾam/), കാരം (/kaːɾam/), കരി (/kaɾi/) 	ಬುಗ್ಗಿ 	 	 	 	
169	to burn (intransitive) 	char, chot, [b]eri	+~	కాలు (kālu), మండు (maNḍu) 	எரி (eri) 	എരിയ് (/eɾijɨ̆/), കത്ത് (/kat̪t̪ɨ̆/) (also ignite), കരിയ് (/kaɾijɨ̆/), കാളുക (/kaːɭuka/) 	ಸುಡು 	 	 	 	
170	road 	വഴി (/ʋaɻi/) 	~?	బాట (bāṭa) 	சாலை (chaalai/saalai) 	വഴി (/ʋaɻi/) 	ಹಾದಿ 	 	 	 	
171	mountain 		!?	కొండ (koNḍa) 	மலை (malai) 	മല (/mala/), കൊടുമുടി (/koʈumuʈi/) (peak) 	ಬೆಟ್ಟ 	 	 	 	
172	red 	erra.de		ఎర్ర (erra) 	சிவப்பு (civappu) 	ചുവപ്പ് (/t͡ʃuʋappɨ̆/), ചെൻ- (/t͡ʃen-/) 	ಕೆಂಪು 	 	 	 	 (xiisun)
173	green 			పచ్చ (pacca) 	பச்சை (pachai) 	പച്ച (/pat͡ʃt͡ʃa/) 	ಹಸುರು 	 	 	 	
174	yellow 			పసుపు (pasupu) 	மஞ்சள் (manjal) 	മഞ്ഞ (/maɲɲa/) 	ಹಳದಿ 	 	 	 	
175	white 	வெள்ளை (vellai) 	~?	తెల్ల (tella) 	வெள்ளை (vellai) 	വെള്ള (/ʋeɭɭa/), വെളുപ്പ് (/ʋeɭuppɨ̆/), വെണ്‍- (/ʋeɳ-/) 	ಬಿಳಿ 	 	 	 	 (piiun)
176	black 	nulla! కర్రి (karri) 	++	నల్ల (nalla), కర్రి (karri) 	கருப்பு (karuppu) 	കറുപ്പ്‌ (/karuppɨ̆/), കരിം- (/kaɾim-/) 	ಕರಿ 	 	 	 	 (maun)
177	night 			రేయి (rēyi), రాత్రి (rātri), మాపు (māpu) 	இரவு (iravu) 	രാവ് (/ɾaːʋɨ̆/) 	ಇರುಳು (iruḷu) 	 	 	 	
178	day (daytime) 			పగలు (pagalu) 	பகல் (pagal) 	പകൽ (/pakal/) 	ಹಗಲು (hagalu) 	 	 	 	
179	year 	anno yēḍādi	+<	యేడు (yēḍu), యేడాది (yēḍādi), సంవత్సరం (saMvatsaraM) 	ஆண்டு (āndu) 	കൊല്ലം (/kollam/), ആണ്ട് (/aːɳʈɨ̆/) 	ಏಡು (ēḍu) 	 	 	 	
180	warm (as in weather) 			వెచ్చని (veccani) 	வெதுவெதுப்பு (vedhuvedhuppu) 	ചൂട് (/t͡ʃuːʈɨ̆/) 	ಬೆಚ್ಚ (becca) 	 	 	 	 (baasun)
181	cold (as in weather) 	చల్లని (callani) 	~+	చల్లని (callani) 	குளிர்ச்சி (kuLirchi) 	തണുപ്പ്‌ (/t̪aɳuppɨ̆/), കുളിരുള്ള (/kuɭiɾuɭɭa/) 	ಕುಳಿರು (kuḷir) 	 	 	 	 (pudeen)
182	full 	tummel	~+	నిండు (niNḍu) 	முழு 	നിറഞ്ഞ (/n̪iraɲɲa/) 	ತುಂಬು (tuṃbu) 	 	 	 	
183	new 			కొత్త (kotta) 	புது (puthu) 	പുതിയ (/put̪ija/), പുത്തൻ (/put̪t̪an/), പുതു- (/put̪u-/) 	ಹೊಸ (hosa) 	 	 	 	
184	old 			పాత (pāta) 	பழைய (pazhaiya) 	പഴയ (/paɻaja/), പണ്ടത്തെ (/paɳʈat̪t̪e/), പഴൻ- (/paɻan-/) 	ಹಳೆ (haḷe) 	 	 	 	
185	good 			మంచి (manci) 	நல்ல (nalla) 	നല്ല (/n̪alla/) 	ಒಳ್ಳೆ (oḷḷe), ನಲ್ (nal) 	 	 	 	 (cat.î)
186	bad 			చెడ్డ (ceḍḍa) 	கெட்ட (ketta) 	കേട് (/keːʈɨ̆/), പന്ന (/panna/) 	ಕೆಟ್ಟ (ketta) 	 	 	 	
187	rotten (as, a log) 			కుళ్ళిన (kuḷḷina), చెడిన (ceḍina) 	அழுகிய (azhugiya) 	അഴുകിയ (/aɻukija/), ചീഞ്ഞ (/t͡ʃiːɲɲa/), അളിഞ്ഞ (/aɭiɲɲa/) 	ಕೊಳೆತ (koḷeta) 	 	 	 	
188	dirty 			మురికైన (murikaina) 	அழுக்கான (azhukkāna) 	അഴുക്ക് (/aɻukkɨ̆/), ചീത്ത (/t͡ʃiːt̪t̪a/) 	ಕೊಳಕು (koḷaku) 	 	 	 	
189	straight 			నేరు (nēru) 	நேர் (nēr) 	നേരെ (/n̪eːɾe/), നേർ- (/n̪eːɾ-/) 	ನೇರ (nera) 	 	 	 	
190	round 	గుండ్రని (guNḍrani) 	~!	గుండ్రని (guNḍrani) 	உருண்ட 	വട്ടത്തിലുള്ള (/ʋaʈʈat̪t̪iluɭɭa/), ഉരുണ്ട (/uɾuɳʈa/), വട്ടി- (/ʋaʈʈi-/) 	ಗುಂಡು (gunDu) 	 	 	 	
191	sharp (as a knife) 			పదునైన (padunaina) 	கூர்மை (koormai) 	കൂർത്ത (/kuːɾt̪t̪a/) 	ಹರಿತ (harita) 	 	 	 	
192	dull (as a knife) 			మొండి (mōNḍi), మొద్దైన (moddaina) 	மழுங்கிய (mazhungiya) 	 () 	ಮೊಂಡ (mONDa) 	 	 	 	
193	smooth 	nnn ONO		నున్నని (nunnani) 	வழுவழுப்பு (vazhuvazhuppu) 	മിനുസ്സമുള്ള (/minus̪s̪amuɭɭa/) 	ನುಣ್ಣಗೆ (nuNNaneya) 	 	 	 	
194	wet 	ಒದ್ದೆ (odde) 	~+	తడి (taḍi) 	ஈரமான (eeramāna) 	നനഞ്ഞ (/n̪anaɲɲa/), ഈർപ്പമുള്ള (/iːɾppamuɭɭa/), ഈറൻ (/iːran/) 	ಒದ್ದೆ (odde) 	 	 	 	 (paalun)
195	dry (adjective) 			పొడి (poḍi), ఎండు (ēMḍu) 	உலர்ந்த (ularntha) 	ഉണങ്ങിയ (/uɳaŋŋija/), ഉണക്ക- (/uɳakka-/) 	ಒಣ (oNa) 	 	 	 	 (baarun)
196	right (correct) 		!?	సరైన (saraina) 	சரி (sari) 	ശരി (/ɕaɾi/) 	ಸರಿ (sari) 	 	 	 	
197	near 			దగ్గర (daggara) 	அருகில் (Arugil), கிட்ட (kiTTa) 	അടുത്ത് (/aʈut̪t̪ɨ̆/), അരികെ (/aɾike/) 	ಹತ್ತಿರ (hattira) 	 	 	 	 (keeb)
198	far 	dura+	~+	దూరం (dūraM) 	தொலைவு (tholaivu) 	അകലെ (/akale/) 	ದೂರ (dUra), ಗೆಂಟು (geṃṭu) 	 	 	 	
199	right (side) 			కుడి (kuḍi) 	வலது (valathu) 	വലത് (/ʋalat̪ɨ̆/) 	ಬಲ (bala) 	 	 	 	
200	left (side) 			ఎడమ (eḍama) 	இடது (idathu) 	ഇടത് (/iʈat̪ɨ̆/) 	ಎಡ (EDa) 	 	 	 	
201	at 	vat, vadda, al …	~+	-వద్ద (-vadda) (location), -వైపు (-vaipu) (direction) 	-இல் (-il) 	-ഇൽ (/-il/), -ഇൽ വെച്ച് (/-il ʋet͡ʃt͡ʃɨ̆/) 	-ಅಲ್ಲಿ (-alli) 	 	 	 	
202	in 	Al …	~+	-లో (-lō) 	-இல் (-il) 	-ഇൽ (/-il/) 	ಒಳಗೆ (oḷage) 	 	 	 	
203	with (accompanying) 	-உடன் (-udan)~with	~++	-తో (-tō) 	-உடன் (-udan), -ஓடு (-ODu) 	-ന്റെ കൂടെ (/-n̪re kuːʈe/), -ന്റെ ഒപ്പം (/-nre oppam/), -ന് ഒപ്പം (/-nɨ̆ oppam/), -ഓട് കൂടെ (/-oːʈɨ̆ kuːʈe/) 	ಜೊತೆ (jote) 	 	 	 	
204	and 	mit ಮತ್ತು (mattu) 	++	మరియు (mariyu) 	-உம் (-um), மற்றும் (matrum), மேலும்(melum) 	-ഉം (/-um/) 	ಮತ್ತು (mattu) 	 	 	 	
205	if 	-ఇతే (-itē)  𓇋𓂋	~+++	-ఇతే (-itē) 	 (-al / endral) 	-ആൽ (/aːl/), -എങ്കിൽ (/eŋkil/) 	 	 	 	 	
206	because 	weil -వల్ల (-valla)	++	-వల్ల (-valla), ఎందుకంటే (endukaNṭē) 	ஏனென்றால் (Enendrāl) (endral) 	എന്തുകൊണ്ടന്നാൽ (/en̪t̪ukoɳʈen̪n̪aːl/), -ത് കൊണ്ടാ (/t̪ɨ̆ koɳʈaː/) 	ಯಾಕೆಂದರೆ (Ekendare) 	 	 	 	
207	name 	heiße ಹೆಸರು (hesaru) 	~+	పేరు (pēru) 	பெயர் (peyar) 	പേര് (/peːɾɨ̆/), പേർ (/peːɾ/) 	ಹೆಸರು (hesaru) 	 	 	 	
